steps: 10000
rand_range: (-0.05, 0.05)


Expression || Steps without change || Distance to next change || Distance since start || Norm || Is Unique || Coordinates

(((X*X)/X^3)*X)*exp(X) || 1 || 0.34862133860588074 || 0 || 5.965422630310059 || True || None
(((X*X)*X^3)*X)*exp(X) || 0 || 0.3161865770816803 || 0.34862133860588074 || 5.927549362182617 || True || None
(((X*X)/X^3)*X)*exp(X) || 11 || 0.8402834534645081 || 0.47986966371536255 || 6.012795925140381 || False || None
(((X*X)*X^3)*X)*X || 5 || 0.7259719371795654 || 1.0214158296585083 || 5.959568500518799 || True || None
(((X*X)*X^3)*X)*exp(X) || 0 || 0.3078973591327667 || 1.2499818801879883 || 6.019295692443848 || False || None
(((X*X)*X^3)*X)*X || 2 || 0.52217698097229 || 1.3465226888656616 || 5.96579122543335 || False || None
sin((X*X)*X^3)*exp(X) || 0 || 0.28959909081459045 || 1.533933401107788 || 5.98187780380249 || True || None
sin((X*X)*X^3)*X || 0 || 0.3130249083042145 || 1.6416603326797485 || 6.037407398223877 || True || None
sin((X/X)*X^3)*X || 2 || 0.5041162371635437 || 1.765838384628296 || 6.066615104675293 || True || None
sin((X/X)*X^3)*exp(X) || 0 || 0.2148030698299408 || 1.7970850467681885 || 6.071502208709717 || True || None
(((X/X)*X^3)*X)*X || 0 || 0.22854889929294586 || 1.780015468597412 || 6.111708164215088 || True || None
sin((X/X)*X^3)*exp(X) || 0 || 0.2753170132637024 || 1.782166600227356 || 6.107077598571777 || False || None
(((X/X)*X^3)*X)*X || 0 || 0.2509737014770508 || 1.741593837738037 || 6.111990451812744 || False || None
sin((X/X)*X^3)*X || 0 || 0.26581820845603943 || 1.8170603513717651 || 6.155389785766602 || False || None
sin((X/X)*X^3)*exp(X) || 3 || 0.47719606757164 || 1.8856507539749146 || 6.096571445465088 || False || None
(((X/X)*X^3)*X)*exp(X) || 0 || 0.3131999671459198 || 1.9283281564712524 || 6.042230606079102 || True || None
(((X/X)*X^3)*X)*X || 1 || 0.35358524322509766 || 1.9710955619812012 || 6.090027809143066 || False || None
(((X/X)*X^3)*X)*exp(X) || 0 || 0.3066728413105011 || 1.9620847702026367 || 5.99748420715332 || False || None
(((X/X)*X^3)*X)*X || 0 || 0.30252572894096375 || 1.97017240524292 || 5.924325466156006 || False || None
(((X*X)*X^3)*X)*exp(X) || 2 || 0.573103129863739 || 2.0162088871002197 || 5.9899797439575195 || False || None
(((X/X)*X^3)*X)*X || 0 || 0.24825958907604218 || 2.0172219276428223 || 5.833819389343262 || False || None
(((X/X)*X^3)*X)*exp(X) || 0 || 0.2531019151210785 || 1.9963122606277466 || 5.797991752624512 || False || None
(((X/X)*X^3)*X)*X || 1 || 0.4493967294692993 || 2.0748088359832764 || 5.810029029846191 || False || None
(((X*X)*X^3)*X)*X || 0 || 0.2799622714519501 || 2.1420505046844482 || 5.8924407958984375 || False || None
((X/X)*X^3)^3*X || 0 || 0.23783902823925018 || 2.1721079349517822 || 5.870375633239746 || True || None
(((X/X)*X^3)*X)*X || 9 || 0.9455271363258362 || 2.155970335006714 || 5.927796840667725 || False || None
((X/X)*X^3+X)*X || 0 || 0.2855849862098694 || 2.1683616638183594 || 5.876842498779297 || True || None
(((X/X)*X^3)*X)*X || 0 || 0.26384004950523376 || 2.068772554397583 || 5.907046794891357 || False || None
((X/X)*X^3+X)*X || 0 || 0.25912347435951233 || 2.125060796737671 || 5.891844749450684 || False || None
(((X/X)*X^3)*X)*X || 0 || 0.30828729271888733 || 2.196376085281372 || 5.907063007354736 || False || None
((X/X)*X^3)^3*X || 15 || 0.9309332370758057 || 2.163693428039551 || 5.900500774383545 || False || None
((X/X)*sin(X))^3*X || 1 || 0.4610857665538788 || 2.336704730987549 || 6.0707173347473145 || True || None
((X/X)*X^3)^3*X || 1 || 0.3738100826740265 || 2.3206210136413574 || 6.080573558807373 || False || None
((X/X)*sin(X))^3*X || 3 || 0.5838965177536011 || 2.375807523727417 || 6.115783214569092 || False || None
((X/X)*sin(X)+X)*X || 3 || 0.6153207421302795 || 2.6323719024658203 || 6.117528438568115 || True || None
((X/X)*sin(X))^3*X || 6 || 0.7146085500717163 || 2.566481351852417 || 6.236743450164795 || False || None
((X/X)*sin(X))^3*exp(X) || 4 || 0.605922281742096 || 2.7557551860809326 || 6.2339348793029785 || True || None
((X/X)*sin(X/X))^3+exp(X) || 1 || 0.4981372654438019 || 2.850811004638672 || 6.319476127624512 || True || None
((X/X)*sin(X))^3+exp(X) || 0 || 0.2747870087623596 || 2.9374160766601562 || 6.2900285720825195 || True || None
((X/X)*sin(X)+X)+exp(X) || 0 || 0.24688032269477844 || 2.9524707794189453 || 6.369460105895996 || True || None
((X/X)*sin(X/X))^3+exp(X) || 0 || 0.2901856303215027 || 2.9353463649749756 || 6.379106521606445 || False || None
((X/X)*sin(X/X)+X)+exp(X) || 7 || 0.8409495949745178 || 2.9851152896881104 || 6.4214396476745605 || True || None
((X/X)*sin(X/X)+X)*exp(X) || 0 || 0.27030450105667114 || 2.9967775344848633 || 6.3989434242248535 || True || None
((X/X)*sin(X/X)+X)+exp(X) || 1 || 0.4361456036567688 || 3.073341131210327 || 6.453058242797852 || False || None
((X/X)*sin(X/X)+X)*exp(X) || 2 || 0.579610288143158 || 3.1057207584381104 || 6.506995677947998 || False || None
((X/X)*sin(X/X))^5*exp(X) || 1 || 0.3728697896003723 || 3.132481575012207 || 6.597596645355225 || True || None
((X/X)*sin(X/X))^3*exp(X) || 3 || 0.5567553639411926 || 3.1214420795440674 || 6.605964183807373 || True || None
(X*sin(X/X))^3*exp(X) || 1 || 0.5077280402183533 || 3.2956535816192627 || 6.720693588256836 || True || None
(X+sin(X/X))^3*exp(X) || 3 || 0.5194969773292542 || 3.499486207962036 || 6.7739434242248535 || True || None
(X+sin(X*X))^3*exp(X) || 0 || 0.3397302031517029 || 3.390444278717041 || 6.761739730834961 || True || None
(X+log(X/X))^3*exp(X) || 0 || 0.2510511577129364 || 3.4282684326171875 || 6.680427551269531 || True || None
(X+sin(X*X))^3*exp(X) || 0 || 0.3079048693180084 || 3.535919189453125 || 6.727227210998535 || False || None
(X+sin(X/X))^3*exp(X) || 1 || 0.43354564905166626 || 3.4831292629241943 || 6.61134147644043 || False || None
(X*sin(X/X))^3*exp(X) || 2 || 0.4154810905456543 || 3.370407819747925 || 6.515420436859131 || False || None
(X+sin(X/X))^3*exp(X) || 0 || 0.26012101769447327 || 3.4898133277893066 || 6.5354156494140625 || False || None
(X*sin(X/X))^3*exp(X) || 4 || 0.5194307565689087 || 3.5406253337860107 || 6.657578945159912 || False || None
(X*sin(X/X))^3+exp(X) || 0 || 0.32712867856025696 || 3.5439717769622803 || 6.6193037033081055 || True || None
(X*sin(X/X))^3*exp(X) || 0 || 0.277486115694046 || 3.4921674728393555 || 6.616124629974365 || False || None
(X*sqrt(X/X))^3*exp(X) || 1 || 0.3439546525478363 || 3.5045833587646484 || 6.6121907234191895 || True || None
(X*sqrt(X*X))^3*exp(X) || 0 || 0.2891017496585846 || 3.45818829536438 || 6.608756065368652 || True || None
(X*(X/X)^3)^3*exp(X) || 0 || 0.26663097739219666 || 3.3967761993408203 || 6.596648216247559 || True || None
(X*(X*X)^3)^3*exp(X) || 0 || 0.22972001135349274 || 3.4670345783233643 || 6.5575737953186035 || True || None
(X*(X/X)^3)^3*exp(X) || 2 || 0.5070925354957581 || 3.4624147415161133 || 6.570096969604492 || False || None
(X*X^3)^3*exp(X) || 0 || 0.3069007992744446 || 3.60224986076355 || 6.730279922485352 || True || None
(X*(X*X)^3)^3*exp(X) || 5 || 0.7387082576751709 || 3.622431516647339 || 6.756171703338623 || False || None
exp((X*X^3)^3) || 0 || 0.27873948216438293 || 3.9129843711853027 || 6.95889949798584 || True || None
((X*X)*X^3)^3+exp(X) || 0 || 0.27379268407821655 || 3.94443941116333 || 6.970804691314697 || True || None
(X*X^3)^3+exp(X) || 1 || 0.3628925383090973 || 3.9588303565979004 || 7.015157699584961 || True || None
