steps: 10000
rand_range: (-0.05, 0.05)


Expression || Steps without change || Distance to next change || Distance since start || Norm || Is Unique || Coordinates

X-(((X*X)*X)*sqrt(X))/X || 20 || 1.1055941581726074 || 0 || 5.795132637023926 || True || None
X-(((X*X)*X)*sqrt(X))^3 || 0 || 0.2766164243221283 || 1.1055941581726074 || 5.981029510498047 || True || None
X-(((X*X)*X)*sqrt(X))/X || 0 || 0.3010596036911011 || 1.0690572261810303 || 5.9764628410339355 || False || None
X-(((X*X)*X)*sqrt(X))^3 || 1 || 0.44119691848754883 || 1.0361545085906982 || 5.916718482971191 || False || None
X-sqrt(((X*X)*X)*sqrt(X)) || 5 || 0.7274395227432251 || 1.1254830360412598 || 5.78847599029541 || True || None
X-(((X*X)*X)*sqrt(X))^2 || 1 || 0.40455397963523865 || 1.3962386846542358 || 5.7185163497924805 || True || None
X-sqrt(((X*X)*X)*sqrt(X)) || 4 || 0.7372392416000366 || 1.4051967859268188 || 5.610568046569824 || False || None
X*X-(((X*X)*X)*sqrt(X))^3 || 5 || 0.6534591913223267 || 1.5946366786956787 || 5.648461818695068 || True || None
X-(((X*X)*X)*sqrt(X))/X || 0 || 0.3473590016365051 || 1.8498139381408691 || 5.737437725067139 || False || None
X-(((X*X)*X)*log(X))/X || 3 || 0.4443538188934326 || 1.8435074090957642 || 5.72662878036499 || True || None
X*X-(((X*X)*X)*log(X))/X || 0 || 0.31215140223503113 || 1.9508085250854492 || 5.76540994644165 || True || None
X*X-(((X*X)*X)*sqrt(X))/X || 1 || 0.4024003744125366 || 1.994469404220581 || 5.786299705505371 || True || None
X-(((X*X)*X)*sqrt(X))/X || 2 || 0.35246509313583374 || 1.9583501815795898 || 5.740546226501465 || False || None
X-(((X*X)*X)*log(X))/X || 0 || 0.3607483506202698 || 2.0489041805267334 || 5.639559745788574 || False || None
X-(((X*X)*X)*sqrt(X))/X || 0 || 0.28967422246932983 || 2.1283180713653564 || 5.616706848144531 || False || None
X-(sin(X*X)*sqrt(X))/X || 0 || 0.24867238104343414 || 2.164290189743042 || 5.621689319610596 || True || None
X-(((X*X)*X)*sqrt(X))/X || 0 || 0.3033257722854614 || 2.0869743824005127 || 5.5983476638793945 || False || None
X-(sin(X*X)*sqrt(X))/X || 1 || 0.41072675585746765 || 2.1557412147521973 || 5.588975429534912 || False || None
