steps: 10000
rand_range: (-0.05, 0.05)


Expression || Steps without change || Distance to next change || Distance since start || Norm || Is Unique || Coordinates

((X*X)*X+X*X)-X || 18 || 1.5148072242736816 || 0 || 5.799771785736084 || True || None
((X*X+X)+X*X)-X || 4 || 0.5576297044754028 || 1.5148072242736816 || 6.174136638641357 || True || None
((X*X)*X+X*X)-X || 2 || 0.4560602605342865 || 1.6285948753356934 || 6.190121650695801 || False || None
((X*X)*X+X^3)-X || 9 || 0.8592936992645264 || 1.7446784973144531 || 6.30662202835083 || True || None
((X*X)*X+X*X)-X || 0 || 0.275958389043808 || 1.9195373058319092 || 6.347963809967041 || False || None
((X*X)*X+X^3)-X || 0 || 0.31341081857681274 || 1.9793064594268799 || 6.359526634216309 || False || None
((X*X)*X+X^4)-X || 1 || 0.45291268825531006 || 2.0647976398468018 || 6.371812343597412 || True || None
((X*X)*X+X)-X || 0 || 0.2718536853790283 || 2.024717330932617 || 6.348556041717529 || True || None
((X*X)*X+X^4)-X || 1 || 0.3272503614425659 || 1.987757682800293 || 6.367181301116943 || False || None
((X*X)*X+X)-X || 1 || 0.36486589908599854 || 1.935550570487976 || 6.339410781860352 || False || None
((X*X)*X+X^4)-X || 0 || 0.2791852355003357 || 1.9787648916244507 || 6.237889766693115 || False || None
((X*X)*X+X)-X || 0 || 0.2880592942237854 || 1.9210913181304932 || 6.173733711242676 || False || None
((X*X)*X+X)-X^3 || 0 || 0.24239397048950195 || 1.9090917110443115 || 6.177025318145752 || True || None
((X*X)*X+X)-X || 14 || 1.239125370979309 || 1.924743890762329 || 6.196603775024414 || False || None
((X*X+X)+X)-X || 0 || 0.3145902454853058 || 2.1756768226623535 || 6.167913913726807 || True || None
((X*X+X)+X)-X^3 || 0 || 0.2699284553527832 || 2.3012876510620117 || 6.19000768661499 || True || None
((X*X)*X+X)-X^3 || 4 || 0.5916559100151062 || 2.3826630115509033 || 6.189388275146484 || False || None
((X*X+X)+X)-X^3 || 2 || 0.5702714323997498 || 2.5595345497131348 || 6.304697513580322 || False || None
((X+X)+X)-X^3 || 2 || 0.46956324577331543 || 2.405226469039917 || 6.200627326965332 || True || None
((X*X+X)+X)-X^3 || 0 || 0.23698967695236206 || 2.3765342235565186 || 6.250707626342773 || False || None
((X+X)+X)-X^3 || 1 || 0.40324831008911133 || 2.4079864025115967 || 6.249817371368408 || False || None
((X*X+X)+X)-X^3 || 0 || 0.23975242674350739 || 2.461642026901245 || 6.309977054595947 || False || None
((X+X)+X)-X^3 || 0 || 0.2880870997905731 || 2.5020599365234375 || 6.363783836364746 || False || None
((X+X)+X)-X/X || 1 || 0.45264387130737305 || 2.6331911087036133 || 6.378502368927002 || True || None
((X+X)+X)-X^3 || 0 || 0.26901018619537354 || 2.39854097366333 || 6.3467912673950195 || False || None
((X+X)+X)-X || 5 || 0.5414760708808899 || 2.4197499752044678 || 6.350697994232178 || True || None
(X*X+X)-X^3 || 0 || 0.2520392835140228 || 2.399817705154419 || 6.347527980804443 || True || None
(X*X+X)-X || 0 || 0.30717355012893677 || 2.3700897693634033 || 6.375269412994385 || True || None
(X*X+X)-X^3 || 0 || 0.25735214352607727 || 2.3666751384735107 || 6.414764404296875 || False || None
((X+X)+X)-X^3 || 20 || 1.5960370302200317 || 2.3890185356140137 || 6.3971357345581055 || False || None
((X+X)+X)-(X+X)^3 || 0 || 0.2574932277202606 || 3.325936794281006 || 7.0549187660217285 || True || None
((X+X)+X)-X^3 || 6 || 0.7170478701591492 || 3.3149216175079346 || 7.113759517669678 || False || None
((X+X)+X)-log(X) || 0 || 0.35921621322631836 || 3.410492181777954 || 6.953920841217041 || True || None
((X+X)+X)-X^3 || 1 || 0.4480883479118347 || 3.491763114929199 || 7.021615982055664 || False || None
((X+X)+X)-(X+X)^3 || 9 || 0.962961733341217 || 3.6074745655059814 || 7.051292896270752 || False || None
((X+X)+X)-X^3 || 0 || 0.2559982240200043 || 3.7055914402008057 || 7.240349292755127 || False || None
((X+X)+X)-X/X || 14 || 0.8722121119499207 || 3.6338579654693604 || 7.25797700881958 || False || None
((X+X)+X)-X^3 || 3 || 0.5265370607376099 || 3.7789907455444336 || 7.297147750854492 || False || None
((X+X)+X)-X/X || 1 || 0.40330925583839417 || 3.8362176418304443 || 7.347973346710205 || False || None
((X+X)+X)-X^3 || 0 || 0.2856455445289612 || 3.843132734298706 || 7.3921709060668945 || False || None
((X+X)+X)-X/X || 6 || 0.7568088173866272 || 3.8990492820739746 || 7.408369064331055 || False || None
((X+X)+X)-X || 24 || 1.3159821033477783 || 3.930481433868408 || 7.372242450714111 || False || None
((X+X)+X)/X || 15 || 1.2468042373657227 || 3.9102134704589844 || 7.1335625648498535 || True || None
((X+X)+X)-X || 24 || 1.3107222318649292 || 3.690049648284912 || 6.919135570526123 || False || None
((X+X)+X)-X^3 || 1 || 0.4055356979370117 || 3.53206205368042 || 6.930857181549072 || False || None
((X+X)+X)-X || 0 || 0.2529468536376953 || 3.610139846801758 || 6.956094264984131 || False || None
((X+X)+X)+X || 0 || 0.226212278008461 || 3.6580777168273926 || 7.046838760375977 || True || None
((X+X)+X)-X || 0 || 0.3048887550830841 || 3.7374258041381836 || 7.0597357749938965 || False || None
((X+X)+X)/X || 0 || 0.24238799512386322 || 3.7235751152038574 || 7.050660133361816 || False || None
((X+X)+X)-X || 0 || 0.2648944556713104 || 3.772470474243164 || 7.132055759429932 || False || None
((X+X)+X)/X || 9 || 0.9206708073616028 || 3.8510210514068604 || 7.210305690765381 || False || None
((X+X)+X)-X || 10 || 0.9524146914482117 || 4.047775745391846 || 7.216310501098633 || False || None
((X+X)+X)/X || 4 || 0.591189444065094 || 4.160562992095947 || 7.030714988708496 || False || None
(X+X)-X || 1 || 0.3632025420665741 || 4.29217529296875 || 7.174698352813721 || True || None
((X+X)+X)-X || 0 || 0.2898763120174408 || 4.18215799331665 || 7.0099592208862305 || False || None
((X+X)+X)/X || 4 || 0.6906405091285706 || 4.154204845428467 || 7.020972728729248 || False || None
