steps: 10000
rand_range: (-0.05, 0.05)


Expression || Steps without change || Distance to next change || Distance since start || Norm || Is Unique || Coordinates

((X*cos(X))*X)/X || 5 || 0.6536523699760437 || 0 || 4.420770168304443 || True || None
((X*exp(X))*X)/X || 9 || 0.8887773156166077 || 0.6536523699760437 || 4.628569602966309 || True || None
((X*cos(X))*X)/X || 2 || 0.561933159828186 || 0.9273777008056641 || 4.4672322273254395 || False || None
sqrt((X*cos(X))*X) || 0 || 0.2900235652923584 || 1.0530977249145508 || 4.405788421630859 || True || None
exp((X*cos(X))*X) || 5 || 0.6945177316665649 || 1.0315241813659668 || 4.4517107009887695 || True || None
((X*cos(X))*X)^2 || 0 || 0.2347925901412964 || 1.073079228401184 || 4.535861968994141 || True || None
exp((X*cos(X))*X) || 1 || 0.4203154742717743 || 1.0773661136627197 || 4.470911979675293 || False || None
((X*cos(X))*X)/X || 2 || 0.5831788778305054 || 1.1854397058486938 || 4.388669013977051 || False || None
((X*X)*X)/X || 2 || 0.4661911725997925 || 1.3033853769302368 || 4.445514678955078 || True || None
((X^2*X)*X)/X || 1 || 0.44594594836235046 || 1.4742785692214966 || 4.512259006500244 || True || None
((X*X)*X)/X || 4 || 0.6459909677505493 || 1.5827010869979858 || 4.540350914001465 || False || None
((log(X)*cos(X))*X)/X || 2 || 0.49532845616340637 || 1.560325026512146 || 4.631619930267334 || True || None
((X*cos(X))*X)/X || 0 || 0.24805483222007751 || 1.6478981971740723 || 4.791016578674316 || False || None
((log(X)*cos(X))*X)/X || 0 || 0.3483707308769226 || 1.6872739791870117 || 4.763199806213379 || False || None
((X*cos(X))*X)/X || 0 || 0.3124684691429138 || 1.7053642272949219 || 4.728798866271973 || False || None
((log(X)*exp(X))*X)/X || 0 || 0.3188093602657318 || 1.7444840669631958 || 4.74750280380249 || True || None
((log(X)*cos(X))*X)/X || 5 || 0.6987406015396118 || 1.7215275764465332 || 4.704892635345459 || False || None
(((X/X)*cos(X))*X)/X || 1 || 0.44175297021865845 || 1.716755986213684 || 4.760781764984131 || True || None
(((X/X)*X)*X)/X || 2 || 0.35288652777671814 || 1.8238519430160522 || 4.751967430114746 || True || None
((X*X)*X)/X || 0 || 0.2891308069229126 || 1.8137307167053223 || 4.7088422775268555 || False || None
(((X/X)*X)*X)/X || 0 || 0.2674311399459839 || 1.835548996925354 || 4.751237869262695 || False || None
((X*cos(X))*X)/X || 15 || 1.1100648641586304 || 1.8410648107528687 || 4.799635410308838 || False || None
((X*cos(X))*X)^2 || 0 || 0.28967058658599854 || 2.2277188301086426 || 4.940982818603516 || False || None
((X*cos(X))*X)/X || 0 || 0.27147015929222107 || 2.1578218936920166 || 4.990096569061279 || False || None
((X*cos(X))*X)^2 || 1 || 0.2907823920249939 || 2.234464168548584 || 5.004753112792969 || False || None
((X*cos(X))*X)/X || 13 || 0.8765922784805298 || 2.158780813217163 || 4.950164794921875 || False || None
((X*cos(X))*X)^2 || 2 || 0.4093319773674011 || 2.3065638542175293 || 5.023214817047119 || False || None
((X*cos(X))*X)/X || 0 || 0.2959531843662262 || 2.345163583755493 || 4.941493034362793 || False || None
((X*cos(X))*X)^2 || 9 || 0.8863996267318726 || 2.357614755630493 || 4.899007320404053 || False || None
((X*cos(X))*X)/X || 8 || 0.8346299529075623 || 2.5756092071533203 || 4.840630054473877 || False || None
((X*X^2)*X)/X || 0 || 0.24506717920303345 || 2.7498793601989746 || 4.702669620513916 || True || None
((X*cos(X))*X)/X || 0 || 0.3495442569255829 || 2.710510492324829 || 4.632265090942383 || False || None
((X*X^2)*X)/X || 7 || 0.678892970085144 || 2.718686819076538 || 4.649659156799316 || False || None
((X*X^2)*X)^2 || 0 || 0.26444968581199646 || 2.6399197578430176 || 4.740243911743164 || True || None
((X*X^2)*X)/X || 2 || 0.42823275923728943 || 2.581545352935791 || 4.676365375518799 || False || None
((X*X^2)*X)^2 || 0 || 0.23703423142433167 || 2.5719337463378906 || 4.78629732131958 || False || None
((X*X^2)*X)/X || 4 || 0.635803759098053 || 2.6264045238494873 || 4.808634281158447 || False || None
((X*X^2)*X)^2 || 0 || 0.2985318899154663 || 2.698737382888794 || 4.961040496826172 || False || None
((X*X^2)*X)/X || 7 || 0.8145368099212646 || 2.7004554271698 || 4.915996551513672 || False || None
(X*X)/X || 0 || 0.28367316722869873 || 3.015383005142212 || 4.883712291717529 || True || None
((X*X^2)*X)/X || 0 || 0.2578417658805847 || 3.002955198287964 || 4.8991875648498535 || False || None
(X*X)/X || 10 || 1.0569347143173218 || 3.0153915882110596 || 4.945344924926758 || False || None
((X*(X*X))*X)/X || 1 || 0.3390074670314789 || 3.096085786819458 || 4.97298526763916 || True || None
((X*(X-X))*X)/X || 0 || 0.28294456005096436 || 3.082976818084717 || 4.991053581237793 || True || None
((X*(X*X))*X)/X || 0 || 0.2428886741399765 || 3.0104880332946777 || 4.988724231719971 || False || None
((X*(X-X))*X)/X || 0 || 0.25120747089385986 || 2.9581496715545654 || 5.012905120849609 || False || None
((X*cos(X))*X)/X || 0 || 0.27611008286476135 || 2.9868083000183105 || 5.105977535247803 || False || None
(X*X)/X || 0 || 0.2412503957748413 || 2.954878807067871 || 5.0252509117126465 || False || None
((X*(X-X))*X)/X || 0 || 0.29054078459739685 || 3.010378837585449 || 5.072022914886475 || False || None
((X*X^2)*X)/X || 8 || 0.7818813323974609 || 2.9147465229034424 || 5.023177146911621 || False || None
((X*cos(X))*X)/X || 0 || 0.2225518673658371 || 3.028479814529419 || 5.016259670257568 || False || None
((X*X^2)*X)/X || 2 || 0.47394928336143494 || 2.9895174503326416 || 4.980805397033691 || False || None
((X*X^2)*X)/exp(X) || 0 || 0.27357611060142517 || 2.948228597640991 || 5.096803665161133 || True || None
((X*cos(X))*X)/X || 1 || 0.4134204387664795 || 2.9246466159820557 || 5.099110126495361 || False || None
((X*cos(X))*X)/exp(X) || 1 || 0.38397717475891113 || 3.0198891162872314 || 5.105246067047119 || True || None
((X*cos(X))*X)/X || 0 || 0.2879531681537628 || 3.124729871749878 || 5.064513206481934 || False || None
((X*cos(X))*X)/exp(X) || 1 || 0.31436124444007874 || 3.111307382583618 || 4.983173847198486 || False || None
((X*cos(X))*X)/X || 2 || 0.4134238064289093 || 3.1974053382873535 || 5.040800094604492 || False || None
((X*X^2)*X)/X || 0 || 0.3267621397972107 || 3.2297937870025635 || 4.988104820251465 || False || None
((X*cos(X))*X)/X || 2 || 0.39958199858665466 || 3.289944648742676 || 4.987880229949951 || False || None
(X*X)/X || 0 || 0.24891076982021332 || 3.4142277240753174 || 5.180583477020264 || False || None
(X*X)/exp(X) || 2 || 0.5038589239120483 || 3.4796438217163086 || 5.195101737976074 || True || None
cos(X)/exp(X) || 0 || 0.28234046697616577 || 3.4399328231811523 || 5.117181777954102 || True || None
(X*X)/exp(X) || 0 || 0.2680722177028656 || 3.44775390625 || 5.156810760498047 || False || None
(X*X)/X || 1 || 0.3615439236164093 || 3.496257781982422 || 5.201839923858643 || False || None
((X*cos(X))*X)/X || 0 || 0.3271680474281311 || 3.4874346256256104 || 5.257060527801514 || False || None
((X*(X-X))*X)/exp(X) || 0 || 0.32311907410621643 || 3.4790046215057373 || 5.2844767570495605 || True || None
cos(X*cos(X))/exp(X) || 1 || 0.38821837306022644 || 3.592776298522949 || 5.283273696899414 || True || None
(X*X)/exp(X) || 2 || 0.4503781497478485 || 3.5343563556671143 || 5.220211029052734 || False || None
((X*cos(X))*X)/exp(X) || 1 || 0.38252559304237366 || 3.4841175079345703 || 5.185778617858887 || False || None
(X*X)/exp(X) || 2 || 0.4421411454677582 || 3.511190176010132 || 5.096859455108643 || False || None
cos(X)/exp(X) || 126 || 3.1279613971710205 || 3.5856480598449707 || 5.096827983856201 || False || None
cos(X)*exp(X) || 1 || 0.45574185252189636 || 5.009286880493164 || 6.053725242614746 || True || None
cos(X)*X^2 || 4 || 0.6272096633911133 || 4.958571910858154 || 6.064877510070801 || True || None
cos(X)*sqrt(X) || 0 || 0.3270847797393799 || 4.938369274139404 || 6.164226055145264 || True || None
cos(X)*exp(X) || 1 || 0.4428175091743469 || 4.985879421234131 || 6.25241756439209 || False || None
X*X^2 || 0 || 0.3174993693828583 || 5.056290626525879 || 6.2156081199646 || True || None
X*sqrt(X) || 1 || 0.4102214276790619 || 5.026430606842041 || 6.208678722381592 || True || None
cos(X)*sqrt(X) || 18 || 1.2873953580856323 || 4.942536354064941 || 6.17153263092041 || False || None
cos(X)*sqrt(X-X) || 19 || 1.088541030883789 || 5.222200393676758 || 6.277963161468506 || True || None
cos(X)*exp(X-X) || 2 || 0.4283689558506012 || 5.538101673126221 || 6.655387878417969 || True || None
