steps: 10000
rand_range: (-0.05, 0.05)


Expression || Steps without change || Distance to next change || Distance since start || Norm || Is Unique || Coordinates

X/X^3-X || 15 || 1.1177576780319214 || 0 || 5.455281734466553 || True || None
X/X-X || 1 || 0.3748871982097626 || 1.1177576780319214 || 5.362367153167725 || True || None
X/X^3-X || 0 || 0.2824082672595978 || 1.1675618886947632 || 5.420938968658447 || False || None
X/X-X || 33 || 1.516355037689209 || 1.3240773677825928 || 5.4182939529418945 || False || None
(X*X)/X-X || 5 || 0.7659181952476501 || 1.737236738204956 || 5.259531497955322 || True || None
log((X*X)/X) || 2 || 0.47955167293548584 || 1.938394546508789 || 5.265329837799072 || True || None
(X*X)/X-X || 6 || 0.7329522967338562 || 2.0544309616088867 || 5.2323455810546875 || False || None
log((X*X)/X) || 21 || 1.4760748147964478 || 2.282940149307251 || 5.19575834274292 || False || None
log(X^5/X) || 9 || 0.8533068895339966 || 2.894662618637085 || 5.257560729980469 || True || None
log((X*X)/X) || 0 || 0.24303105473518372 || 2.8144965171813965 || 5.019942760467529 || False || None
log(X^5/X) || 0 || 0.2517586946487427 || 2.7748336791992188 || 4.960628509521484 || False || None
log((X*X)/X) || 6 || 0.6081796288490295 || 2.7185616493225098 || 4.938194751739502 || False || None
(X*X)/X-X || 0 || 0.3507365584373474 || 2.709016799926758 || 4.865805149078369 || False || None
log((X*X)/X) || 1 || 0.45528262853622437 || 2.8115127086639404 || 4.86030912399292 || False || None
(X*X)/X-X || 0 || 0.2010210156440735 || 2.937004327774048 || 4.8923845291137695 || False || None
(X*X)^3-X || 2 || 0.48615753650665283 || 2.910755157470703 || 4.933600902557373 || True || None
(X^5)^3-X || 1 || 0.33649957180023193 || 2.9210546016693115 || 4.996952056884766 || True || None
log(X^5/X) || 2 || 0.49287113547325134 || 2.9539146423339844 || 5.020565509796143 || False || None
X^5/X-X || 1 || 0.4973250925540924 || 3.021453857421875 || 5.050693988800049 || True || None
log((X^5)^3) || 1 || 0.36785051226615906 || 3.0063118934631348 || 5.0362701416015625 || True || None
(X^5)^3-X || 3 || 0.578069269657135 || 3.033844470977783 || 4.9740424156188965 || False || None
(X*X)^3-X || 0 || 0.27224209904670715 || 3.215341806411743 || 4.8372111320495605 || False || None
(X^5)^3-X || 0 || 0.28685876727104187 || 3.2589282989501953 || 4.861551761627197 || False || None
(X*X)^3-X || 0 || 0.3587554395198822 || 3.266930103302002 || 4.832211494445801 || False || None
(X^5)^3-X || 0 || 0.30603641271591187 || 3.1893551349639893 || 4.857216835021973 || False || None
log((X^5)^3) || 16 || 1.2001045942306519 || 3.194398880004883 || 4.903517246246338 || False || None
log(((X/X)^5)^3) || 2 || 0.48094871640205383 || 3.6413838863372803 || 4.905094146728516 || True || None
log((X^5)^3) || 0 || 0.27185654640197754 || 3.657822370529175 || 4.895778179168701 || False || None
log(((X/X)^5)^3) || 0 || 0.25847581028938293 || 3.600015878677368 || 4.899896144866943 || False || None
log((X^5)^3) || 0 || 0.33190202713012695 || 3.6100876331329346 || 4.910582065582275 || False || None
log(X^5/X) || 0 || 0.25206875801086426 || 3.482913017272949 || 4.811776161193848 || False || None
