steps: 10000
rand_range: (-0.05, 0.05)


Expression || Steps without change || Distance to next change || Distance since start || Norm || Is Unique || Coordinates

((X^3/X^3)*(X-X)^4)*X || 0 || 0.3544832468032837 || 0 || 7.0974297523498535 || True || None
(X^3/X^3)*(X-X)^4-X || 1 || 0.4714571237564087 || 0.3544832468032837 || 6.998940944671631 || True || None
(X^3/X^3)*(X/X)^4-X || 3 || 0.5282279253005981 || 0.6555883288383484 || 6.888493537902832 || True || None
(X^3/X)*(X/X)^4-X || 0 || 0.3323577046394348 || 0.9015194177627563 || 6.919523239135742 || True || None
(X^3/X^3)*(X/X)^4-X || 1 || 0.52118319272995 || 0.9449228048324585 || 6.917574405670166 || False || None
((X^3/X^3)*(X/X)^4)^3 || 2 || 0.4923151135444641 || 1.1497595310211182 || 6.937093257904053 || True || None
((X^3/X^3)*(X/X)^4)^4 || 0 || 0.24898481369018555 || 1.199704885482788 || 6.890592098236084 || True || None
((X^3/X^3)*(X/X)^4)^3 || 1 || 0.3674483597278595 || 1.2228447198867798 || 6.894655227661133 || False || None
((X^3/X)*(X-X)^4)^3 || 1 || 0.3444027900695801 || 1.2269456386566162 || 6.867599010467529 || True || None
((X^3/X)*(X/X)^4)^4 || 1 || 0.38865864276885986 || 1.3727624416351318 || 6.745199203491211 || True || None
((X^3/X)*(X/X)^4)^3 || 0 || 0.26327481865882874 || 1.463794469833374 || 6.752908229827881 || True || None
((X^3/X)*(X/X)^4)^4 || 0 || 0.2554733157157898 || 1.5475358963012695 || 6.723233222961426 || False || None
((X^3/X)*(X/X)^4)^3 || 4 || 0.5201586484909058 || 1.5896378755569458 || 6.747953414916992 || False || None
((X^3/X)*(X/X)^4)^4 || 0 || 0.3396812677383423 || 1.656143307685852 || 6.7430830001831055 || False || None
((X^3/X)*(X/X)^4)^3 || 0 || 0.3138420283794403 || 1.6540099382400513 || 6.7612714767456055 || False || None
(((X/X)/X)*(X/X)^4)^3 || 0 || 0.28154894709587097 || 1.763105869293213 || 6.787514686584473 || True || None
((X^3/X)*(X/X)^4)^3 || 0 || 0.3101451098918915 || 1.800769329071045 || 6.834517002105713 || False || None
(((X/X)/X)*(X/X)^4)^3 || 0 || 0.2988777756690979 || 1.7633816003799438 || 6.861631393432617 || False || None
((X^3/X)*(X/X)^4)^3 || 5 || 0.664516270160675 || 1.7780120372772217 || 6.889410018920898 || False || None
((X^3/X)*(X/X)^4)^4 || 1 || 0.46911412477493286 || 1.8107208013534546 || 6.987216949462891 || False || None
((X^3/X)*(X-X)^4)^4 || 0 || 0.33648011088371277 || 1.9390439987182617 || 6.866120338439941 || True || None
((X^3/X)*(X/X)^4)^4 || 1 || 0.40722212195396423 || 2.0144903659820557 || 6.740224361419678 || False || None
(X^3/X)*(X-X)^4-X || 0 || 0.3200526833534241 || 1.9481860399246216 || 6.776195526123047 || True || None
(X^3/X)*(X/X)^4-X || 1 || 0.4183671474456787 || 1.9879013299942017 || 6.704219341278076 || False || None
(X^3/X)*(X-X)^4-X || 0 || 0.3182098865509033 || 2.0660288333892822 || 6.762009620666504 || False || None
((X^3/X)*(X-X)^4)^4 || 2 || 0.5346682071685791 || 2.1730921268463135 || 6.777987003326416 || False || None
(((X/X)/X)*(X-X)^4)^4 || 0 || 0.24332685768604279 || 2.2507259845733643 || 6.707447528839111 || True || None
(X^3/X)*(X-X)^4-X || 12 || 1.1069774627685547 || 2.2567272186279297 || 6.695224285125732 || False || None
(X^3/X^3)*(X-X)^4-X || 0 || 0.30512890219688416 || 2.5966765880584717 || 7.206153392791748 || False || None
(X^3/X)*(X-X)^4-X || 0 || 0.25286540389060974 || 2.6171352863311768 || 7.139428615570068 || False || None
(X^3/X^3)*(X-X)^4-X || 3 || 0.5010148882865906 || 2.641738176345825 || 7.190516948699951 || False || None
(X^3/X)*(X-X)^4-X || 2 || 0.5093446969985962 || 2.809868574142456 || 7.197658538818359 || False || None
((X/X)/X^3)*(X-X)^4-X || 0 || 0.2887595593929291 || 2.910484552383423 || 7.425446510314941 || True || None
((X/X)/X^3)*(X/X)^4-X || 1 || 0.3711991012096405 || 2.960101842880249 || 7.446422100067139 || True || None
((X/X)/X)*(X-X)^4-X || 0 || 0.29740455746650696 || 3.0317046642303467 || 7.464788913726807 || True || None
(X^3/X)*(X/X)^4-X || 1 || 0.31603050231933594 || 3.0826966762542725 || 7.526517868041992 || False || None
(X^3/X)*(X-X)^4-X || 1 || 0.3651514947414398 || 3.0857646465301514 || 7.51610803604126 || False || None
(X^3/X^3)*(X/X)^4-X || 0 || 0.2489631175994873 || 2.9959824085235596 || 7.52433443069458 || False || None
(X^3/X^3)*(X-X)^4-X || 0 || 0.2852255702018738 || 2.9749457836151123 || 7.502745628356934 || False || None
(X^3/X)*(X-X)^4-X || 14 || 1.2581799030303955 || 2.976486921310425 || 7.460452079772949 || False || None
(X^3/X)*(X/X)^4-X || 6 || 0.7331697344779968 || 3.321333885192871 || 7.499205112457275 || False || None
(X^3/X)*(X/X)^4-exp(X) || 1 || 0.32074394822120667 || 3.316610097885132 || 7.5986223220825195 || True || None
(X^3/X)*(X-X)^4-exp(X) || 6 || 0.7789028882980347 || 3.3248064517974854 || 7.574285507202148 || True || None
(X^3/X)*(X/X)^4-exp(X) || 1 || 0.4479461908340454 || 3.5643696784973145 || 7.727303981781006 || False || None
(X^3/X)*(X/X)^4-X^5 || 3 || 0.4821705222129822 || 3.5686724185943604 || 7.7677202224731445 || True || None
(X^3/X)*(X/X)^4-exp(X) || 0 || 0.31716254353523254 || 3.5053532123565674 || 7.753479480743408 || False || None
(X^3/X)*X^4-X^5 || 3 || 0.5830580592155457 || 3.4884369373321533 || 7.676616668701172 || True || None
((X^3/X)*X^4)*X^5 || 0 || 0.28932690620422363 || 3.480924606323242 || 7.741767406463623 || True || None
(X^3/X)*X^4-X^5 || 0 || 0.34723523259162903 || 3.4661874771118164 || 7.699120998382568 || False || None
(X^3/X)*(X/X)^4-X^5 || 0 || 0.27864697575569153 || 3.4898085594177246 || 7.7234978675842285 || False || None
(X^3/X)*(X/X)^4-exp(X) || 2 || 0.4746053218841553 || 3.546372890472412 || 7.7115583419799805 || False || None
(X^3/X)*X^4-X^5 || 1 || 0.37572479248046875 || 3.654808759689331 || 7.71533727645874 || False || None
(X^3/X)*X^4-exp(X) || 1 || 0.45609384775161743 || 3.6671807765960693 || 7.782384872436523 || True || None
((X^3/X)*X^4)/exp(X) || 1 || 0.5125294923782349 || 3.647982358932495 || 7.769269943237305 || True || None
((X^3/X)*X^4)/X^5 || 1 || 0.4764806628227234 || 3.759005308151245 || 7.851310729980469 || True || None
((X/X)/X)*X^4-X^5 || 0 || 0.27819332480430603 || 3.8039565086364746 || 7.923823833465576 || True || None
(X^3/X)*X^4-X^5 || 1 || 0.41201621294021606 || 3.7529456615448 || 7.885704040527344 || False || None
((X/X)/X)*X^4-X^5 || 3 || 0.5658761858940125 || 3.766453504562378 || 7.945478916168213 || False || None
