steps: 10000
rand_range: (-0.05, 0.05)


Expression || Steps without change || Distance to next change || Distance since start || Norm || Is Unique || Coordinates

sqrt(X)-X || 0 || 0.3015030026435852 || 0 || 5.643688201904297 || True || None
X^3-X || 0 || 0.24144501984119415 || 0.3015030026435852 || 5.633254051208496 || True || None
X^3/X || 13 || 0.87138831615448 || 0.3552793562412262 || 5.611004829406738 || True || None
sqrt(X)/X || 0 || 0.28387385606765747 || 0.8372424244880676 || 5.49529504776001 || True || None
X^3/X || 3 || 0.5422144532203674 || 0.9512954950332642 || 5.413418292999268 || False || None
sqrt(X)-X || 1 || 0.42117080092430115 || 1.097367286682129 || 5.552244186401367 || False || None
sqrt(X)-X*X || 0 || 0.210533007979393 || 1.1325989961624146 || 5.574819087982178 || True || None
sqrt(X)-X*cos(X) || 0 || 0.3793902099132538 || 1.1569907665252686 || 5.521572113037109 || True || None
sqrt(X)-X || 3 || 0.5748916864395142 || 1.1417992115020752 || 5.580431938171387 || False || None
X-X || 1 || 0.4930742383003235 || 1.2234282493591309 || 5.5181989669799805 || True || None
X-X*X || 0 || 0.27948707342147827 || 1.3097807168960571 || 5.515124320983887 || True || None
X-X || 3 || 0.6606642007827759 || 1.3258181810379028 || 5.454508304595947 || False || None
X-X*X || 3 || 0.4216839075088501 || 1.6408412456512451 || 5.411156177520752 || False || None
X-X || 0 || 0.35376402735710144 || 1.6362113952636719 || 5.304941654205322 || False || None
X-X*X || 0 || 0.2797298729419708 || 1.6936630010604858 || 5.361876010894775 || False || None
X-X || 0 || 0.27604344487190247 || 1.7061598300933838 || 5.41377592086792 || False || None
X-X*log(X) || 0 || 0.28954100608825684 || 1.7296351194381714 || 5.321295738220215 || True || None
X-X*X || 0 || 0.31614184379577637 || 1.7761943340301514 || 5.3900933265686035 || False || None
X-X || 0 || 0.26939696073532104 || 1.747523546218872 || 5.462496757507324 || False || None
X-X*X || 0 || 0.32164931297302246 || 1.7334895133972168 || 5.503277778625488 || False || None
X-X || 4 || 0.6117542386054993 || 1.7841964960098267 || 5.469123363494873 || False || None
sqrt(X)-X || 19 || 1.1435617208480835 || 1.79146146774292 || 5.631102085113525 || False || None
sqrt(X)-X*log(X) || 0 || 0.2968066930770874 || 1.592672348022461 || 5.735754489898682 || True || None
sqrt(X)-X*cos(X) || 0 || 0.3214084208011627 || 1.6129238605499268 || 5.7098612785339355 || False || None
X-X*log(X) || 0 || 0.24544575810432434 || 1.779863953590393 || 5.790712356567383 || False || None
sqrt(X)-X*log(X) || 0 || 0.29406991600990295 || 1.8013116121292114 || 5.785572528839111 || False || None
X-X*log(X) || 0 || 0.2960408926010132 || 1.8816452026367188 || 5.799112796783447 || False || None
sqrt(X)-X*log(X) || 0 || 0.2830173671245575 || 1.7862284183502197 || 5.713277339935303 || False || None
sqrt(X)-X*X || 0 || 0.24991443753242493 || 1.757205605506897 || 5.6121602058410645 || False || None
X-X*X || 0 || 0.21341414749622345 || 1.7546254396438599 || 5.618701934814453 || False || None
X-X*log(X) || 0 || 0.25074511766433716 || 1.778473138809204 || 5.641409397125244 || False || None
X-X*X || 8 || 0.8110895156860352 || 1.8298907279968262 || 5.602691173553467 || False || None
X-X*log(X) || 0 || 0.3220890462398529 || 1.9117701053619385 || 5.797293663024902 || False || None
X-X*X || 28 || 1.7769973278045654 || 1.9374581575393677 || 5.727774620056152 || False || None
X-X*sin(X) || 0 || 0.24278409779071808 || 2.583941698074341 || 5.944840431213379 || True || None
X-X*X || 13 || 1.0930484533309937 || 2.567779779434204 || 5.937075614929199 || False || None
X-log(X)*X || 0 || 0.24908702075481415 || 2.748867988586426 || 6.221843719482422 || True || None
X-X*X || 11 || 1.10210120677948 || 2.783398151397705 || 6.24899959564209 || False || None
X-X*sqrt(X) || 0 || 0.2998011112213135 || 2.908978223800659 || 6.42279052734375 || True || None
X-X*X || 9 || 0.9043348431587219 || 2.942497491836548 || 6.298805236816406 || False || None
X-X/X || 4 || 0.5296900272369385 || 3.0473246574401855 || 6.202821254730225 || True || None
X-X*X || 0 || 0.24126434326171875 || 3.0764472484588623 || 6.322123050689697 || False || None
X-X/X || 0 || 0.32056725025177 || 3.144418239593506 || 6.329030990600586 || False || None
X-X*X || 53 || 1.9056159257888794 || 3.123415231704712 || 6.315367698669434 || False || None
X-X || 67 || 2.052001714706421 || 3.055676221847534 || 6.092887878417969 || False || None
X-X/X || 1 || 0.2948140799999237 || 3.8094420433044434 || 6.4276957511901855 || False || None
X-X || 0 || 0.2715989053249359 || 3.790696859359741 || 6.398439884185791 || False || None
X-X/X || 21 || 1.1886166334152222 || 3.8821656703948975 || 6.43324089050293 || False || None
X-X || 0 || 0.2959051728248596 || 4.197917461395264 || 6.845675945281982 || False || None
X-X/X || 9 || 0.8713870048522949 || 4.270303249359131 || 6.902233600616455 || False || None
X-X || 0 || 0.26891782879829407 || 4.220824241638184 || 6.847870349884033 || False || None
X-X/X || 7 || 0.7808477282524109 || 4.234051704406738 || 6.808986663818359 || False || None
X-X || 3 || 0.6174517273902893 || 4.167041778564453 || 6.734671592712402 || False || None
X-X/X || 3 || 0.5073588490486145 || 4.184800148010254 || 6.738641738891602 || False || None
X-X || 0 || 0.30225592851638794 || 4.231091499328613 || 6.854496479034424 || False || None
X-X/X || 3 || 0.41671648621559143 || 4.184536457061768 || 6.839210033416748 || False || None
X-X || 14 || 1.2392455339431763 || 4.216518402099609 || 6.8889241218566895 || False || None
X-X/X || 1 || 0.3936403691768646 || 4.3905463218688965 || 6.894637107849121 || False || None
sqrt(X)-X || 0 || 0.30476081371307373 || 4.326435089111328 || 6.878762722015381 || False || None
X-X/X || 2 || 0.4164220690727234 || 4.323647975921631 || 6.937067031860352 || False || None
X-X || 0 || 0.33848854899406433 || 4.409609317779541 || 7.124919414520264 || False || None
sqrt(X)-X || 2 || 0.4512978196144104 || 4.4461517333984375 || 7.178205966949463 || False || None
X-X || 12 || 0.8836131691932678 || 4.466815948486328 || 7.242609024047852 || False || None
X-X/X || 0 || 0.35341838002204895 || 4.464370250701904 || 7.608097076416016 || False || None
X-X || 1 || 0.4248273968696594 || 4.451810359954834 || 7.607699394226074 || False || None
sqrt(X)-X || 100 || 2.531890392303467 || 4.419976711273193 || 7.565525531768799 || False || None
sqrt(X)/X || 3 || 0.5792181491851807 || 4.925906181335449 || 8.007442474365234 || False || None
X/X || 4 || 0.5070191025733948 || 4.997467517852783 || 7.992373943328857 || True || None
sqrt(X)/X || 0 || 0.2737007737159729 || 4.978389739990234 || 8.065393447875977 || False || None
X/X || 1 || 0.4753059446811676 || 5.002148628234863 || 8.021206855773926 || False || None
sqrt(X)/X || 1 || 0.4026617109775543 || 5.143438816070557 || 8.018428802490234 || False || None
X/X || 0 || 0.3075629472732544 || 5.086849689483643 || 8.021440505981445 || False || None
sqrt(X)/X || 6 || 0.7020272612571716 || 5.088676452636719 || 7.984483242034912 || False || None
X/X || 18 || 1.0666192770004272 || 5.109601020812988 || 7.92683219909668 || False || None
sqrt(X)/X || 8 || 1.0771194696426392 || 5.176290512084961 || 7.808802127838135 || False || None
sqrt(X)/(X/X) || 12 || 1.1528767347335815 || 5.234261512756348 || 7.559346675872803 || True || None
sqrt(X)-X/X || 0 || 0.2780286371707916 || 5.1095290184021 || 7.318883419036865 || True || None
