Step || Expression || Steps without change || Change Distance|| Complexity || Norm
298 || C-(C*X)/X || 2 || 0.4639756381511688 || 3 || 4.853414058685303
299 || C-(C*C)/X || 0 || 0.2647460699081421 || 3 || 4.933166980743408
303 || C-(C*X)/X || 3 || 0.602104902267456 || 3 || 4.936572551727295
304 || C-(C*C)/X || 0 || 0.32392072677612305 || 3 || 4.920083999633789
311 || C-(C*X)/X || 6 || 0.9175289273262024 || 3 || 4.980923175811768
312 || C-X/X || 0 || 0.26392170786857605 || 2 || 5.086215019226074
313 || C-C/X || 0 || 0.2510995864868164 || 2 || 5.051578998565674
316 || C-X/X || 2 || 0.4705689549446106 || 2 || 5.011682510375977
317 || C-X/exp(C) || 0 || 0.25926604866981506 || 3 || 5.204972743988037
320 || C-X/exp(X) || 2 || 0.6550204157829285 || 3 || 5.252692699432373
336 || C-X/X || 15 || 1.0921581983566284 || 2 || 5.337821006774902
337 || C-(C*C)/X || 0 || 0.2801496386528015 || 3 || 5.368525505065918
338 || C-X/X || 0 || 0.29905426502227783 || 2 || 5.397158145904541
339 || C-(C-C)/X || 0 || 0.24541586637496948 || 3 || 5.423991680145264
342 || C-(C*C)/X || 2 || 0.5108899474143982 || 3 || 5.493170261383057
353 || C-X/X || 10 || 0.8029360175132751 || 2 || 5.522885799407959
354 || (C-C/C)-X/X || 0 || 0.2796083092689514 || 4 || 5.6487298011779785
355 || C-X/exp(C) || 0 || 0.2510407567024231 || 3 || 5.696910381317139
359 || C-X/X || 3 || 0.6160504221916199 || 2 || 5.649351596832275
362 || C-X/exp(C) || 2 || 0.42120376229286194 || 3 || 5.594040870666504
366 || C-X/X || 3 || 0.535682201385498 || 2 || 5.632645606994629
383 || (C-C/C)-X/X || 16 || 1.2163021564483643 || 4 || 5.597574710845947
386 || (C-C/C)-log(C)/X || 2 || 0.5616430044174194 || 5 || 5.518025875091553
387 || C-log(C)/X || 0 || 0.3076717257499695 || 3 || 5.609373569488525
388 || (C-C/C)-log(C)/X || 0 || 0.2802892327308655 || 5 || 5.509538650512695
389 || C-log(C)/X || 0 || 0.3477512300014496 || 3 || 5.5883378982543945
390 || (C-C/C)-log(C)/X || 0 || 0.30177783966064453 || 5 || 5.579967975616455
394 || (C-C/C)-(C-C)/X || 3 || 0.4611630439758301 || 5 || 5.496016979217529
402 || (C-C/C)-(X-C)/X || 7 || 0.7385664582252502 || 5 || 5.548916339874268
405 || (C-C/C)-(C-C)/X || 2 || 0.44605937600135803 || 5 || 5.479551792144775
406 || (C-C/C)-(X-C)/X || 0 || 0.3283355236053467 || 5 || 5.4835991859436035
407 || (C-C/C)-(C-C)/X || 0 || 0.295142263174057 || 5 || 5.447475433349609
408 || (C-X/C)-(C-C)/X || 0 || 0.38140809535980225 || 5 || 5.419233322143555
409 || (C-X/C)-X/X || 0 || 0.23269528150558472 || 4 || 5.402214527130127
411 || (C-X/C)-(C-C)/X || 1 || 0.38696688413619995 || 5 || 5.341925621032715
412 || (C-C/C)-(C-C)/X || 0 || 0.2805320620536804 || 5 || 5.355131149291992
413 || (C-(C*C)/C)-(C-C)/X || 0 || 0.29104310274124146 || 6 || 5.3114166259765625
422 || (C-C/C)-(C-C)/X || 8 || 0.8448232412338257 || 5 || 5.219541072845459
424 || (C-C/C)-((C-C)-X) || 1 || 0.3291875422000885 || 5 || 5.209320545196533
426 || (C-C/C)-(C-C)/X || 1 || 0.33111873269081116 || 5 || 5.145428657531738
430 || (C-C*C)-(C-C)/X || 3 || 0.6635255217552185 || 5 || 5.239859580993652
432 || (C-C*C)-(C*C)/X || 1 || 0.414162278175354 || 5 || 5.331732749938965
433 || (C-C*C)-((C-C)-X) || 0 || 0.33228641748428345 || 5 || 5.3434529304504395
436 || (C-C*C)-(C*C)/X || 2 || 0.4061352610588074 || 5 || 5.269240379333496
442 || (C-C*C)-(C-C)/X || 5 || 0.6473968029022217 || 5 || 5.303769588470459
443 || (C-C*C)-log(X)/X || 0 || 0.3260583281517029 || 5 || 5.322895526885986
444 || (C-C*C)-(X-C)/X || 0 || 0.2565672993659973 || 5 || 5.2942633628845215
445 || (C-C*C)-log(X)/X || 0 || 0.27841222286224365 || 5 || 5.370106220245361
446 || C-log(C)/X || 0 || 0.27994880080223083 || 3 || 5.3985114097595215
447 || C-log(X)/X || 0 || 0.27000704407691956 || 3 || 5.3677897453308105
449 || C-(log(X)-X) || 1 || 0.42941126227378845 || 3 || 5.313778400421143
450 || C-log(X)/X || 0 || 0.2864532172679901 || 3 || 5.492008686065674
451 || C-(X-C)/X || 0 || 0.3087012767791748 || 3 || 5.542457103729248
452 || (C-C*C)-(X-C)/X || 0 || 0.3156505525112152 || 5 || 5.481929779052734
458 || C-((X-C)-X) || 5 || 0.7209229469299316 || 3 || 5.548457145690918
459 || C-log(X)/X || 0 || 0.26134541630744934 || 3 || 5.658230781555176
461 || C-((X-C)-X) || 1 || 0.29362574219703674 || 3 || 5.60579252243042
463 || C-(X-C)/X || 1 || 0.4077863395214081 || 3 || 5.609925746917725
466 || C-((X-C)-X) || 2 || 0.5100347399711609 || 3 || 5.576827526092529
467 || C-(X-C)/X || 0 || 0.29394757747650146 || 3 || 5.590936660766602
468 || C-cos(X)/X || 0 || 0.25773680210113525 || 3 || 5.6137309074401855
472 || C-cos(C)/X || 3 || 0.5490343570709229 || 3 || 5.603097438812256
474 || (C-C*C)-cos(C)/X || 1 || 0.37677764892578125 || 5 || 5.574176788330078
475 || C-cos(C)/X || 0 || 0.3112958073616028 || 3 || 5.562078952789307
476 || C-cos(X)/X || 0 || 0.29433363676071167 || 3 || 5.61651611328125
478 || C-log(X)/X || 1 || 0.396920770406723 || 3 || 5.691578388214111
482 || (C-C*C)-log(X)/X || 3 || 0.6457780599594116 || 5 || 5.6358208656311035
486 || C-log(X)/X || 3 || 0.44195374846458435 || 3 || 5.85344123840332
488 || (C-C*C)-log(X)/X || 1 || 0.45259177684783936 || 5 || 5.7873992919921875
494 || (C-C*C)-log(C)/X || 5 || 0.6892796158790588 || 5 || 5.961197376251221
497 || (C-C*C)-X/X^3 || 2 || 0.5068390369415283 || 5 || 5.917257308959961
501 || (C-C*C)-X/X || 3 || 0.4985090494155884 || 4 || 5.8039469718933105
502 || (C-X*C)-X/X || 0 || 0.2959478497505188 || 4 || 5.8933939933776855
505 || (C-C*C)-X/X || 2 || 0.5602761507034302 || 4 || 5.950632572174072
506 || (C-X*C)-X/X || 0 || 0.2864544093608856 || 4 || 5.971526145935059
508 || (C-X*C)-X/X^3 || 1 || 0.3968780040740967 || 5 || 5.965539455413818
509 || (C-X/C)-X/X^3 || 0 || 0.2691710591316223 || 5 || 6.052786827087402
510 || (C-X*C)-X/X^3 || 0 || 0.2893393337726593 || 5 || 6.045346736907959
511 || (C-X/C)-X/X^3 || 0 || 0.2854497730731964 || 5 || 5.954768180847168
517 || (C-X*C)-X/X || 5 || 0.7461870312690735 || 4 || 5.949355125427246
519 || (C-X*C)-X*X || 1 || 0.4786780774593353 || 4 || 5.738941192626953
522 || (C-X/C)-X/X^3 || 2 || 0.5088231563568115 || 5 || 5.665899276733398
523 || (C-X/C)-X/X || 0 || 0.3342633545398712 || 4 || 5.685137748718262
525 || (C-C/C)-X/X^3 || 1 || 0.4129086434841156 || 5 || 5.716914653778076
528 || (C-C/C)-X/X || 2 || 0.37813714146614075 || 4 || 5.688409805297852
529 || (C-C/C)-X/X^3 || 0 || 0.25776374340057373 || 5 || 5.648292541503906
530 || (C-C/C)-X/X || 0 || 0.2812797427177429 || 4 || 5.687039375305176
534 || (C-C/C)-X/X^3 || 3 || 0.5740739107131958 || 5 || 5.591494083404541
535 || (C-X/C)-C/X^3 || 0 || 0.25158968567848206 || 5 || 5.779821395874023
537 || (C-C/C)-C/X^3 || 1 || 0.45396244525909424 || 5 || 5.716095924377441
544 || (C-C/C)-X/X^3 || 6 || 0.6466924548149109 || 5 || 5.659684181213379
545 || (C-C/C)-C/X^3 || 0 || 0.34197747707366943 || 5 || 5.615072727203369
551 || (C-C/C)-X/X^3 || 5 || 0.6020888686180115 || 5 || 5.525154113769531
552 || (C-X/C)-X/X^3 || 0 || 0.2958270311355591 || 5 || 5.514543056488037
553 || (C-C/C)-X/X^3 || 0 || 0.30606022477149963 || 5 || 5.482593536376953
560 || (C-X/C)-X/X^3 || 6 || 0.7174780964851379 || 5 || 5.548219680786133
562 || (C-C/C)-X/X^3 || 1 || 0.3718468248844147 || 5 || 5.321641445159912
566 || (X-C/C)-X/X^3 || 3 || 0.45773231983184814 || 5 || 5.342037677764893
568 || (X-X/C)-X/X^3 || 1 || 0.3642253577709198 || 5 || 5.413366794586182
574 || (X-X/C)-C/X^3 || 5 || 0.6514992713928223 || 5 || 5.352146625518799
576 || (X-X/C)-X/X^3 || 1 || 0.40196508169174194 || 5 || 5.527918815612793
578 || (X-X/C)-C/X^3 || 1 || 0.32568836212158203 || 5 || 5.562504291534424
584 || (X-X/C)-X/X^3 || 5 || 0.7184127569198608 || 5 || 5.526223182678223
587 || (X-C/C)-X/X^3 || 2 || 0.44656500220298767 || 5 || 5.663203239440918
592 || (X-X/C)-X/X^3 || 4 || 0.7172852158546448 || 5 || 5.80604887008667
595 || (X-C/C)-X/X^3 || 2 || 0.4648628532886505 || 5 || 5.772920608520508
597 || (X-C/C)-C/X^3 || 1 || 0.4057624936103821 || 5 || 5.818376541137695
598 || (X-X/C)-C/X^3 || 0 || 0.211436927318573 || 5 || 5.703646659851074
599 || (X-C/C)-C/X^3 || 0 || 0.3356555104255676 || 5 || 5.671683311462402
600 || (X-X/C)-X/X^3 || 0 || 0.23658937215805054 || 5 || 5.6601338386535645
602 || (X-C/C)-X/X^3 || 1 || 0.33428558707237244 || 5 || 5.641481399536133
603 || (X-X/C)-C/X^3 || 0 || 0.29454901814460754 || 5 || 5.654175281524658
605 || (X-C/C)-C/X^3 || 1 || 0.36036691069602966 || 5 || 5.665948867797852
608 || (X-C/X)-C/X^3 || 2 || 0.4689629375934601 || 5 || 5.623492240905762
615 || (X-X/X)-C/X^3 || 6 || 0.8630498647689819 || 5 || 5.606595516204834
616 || (X-X/X)-C/(C-C)^3 || 0 || 0.22299115359783173 || 6 || 5.631841659545898
618 || (X-X/X)-C/(X-C)^3 || 1 || 0.3629138469696045 || 6 || 5.6481757164001465
619 || (X-X/X)-X/X^3 || 0 || 0.2695428133010864 || 5 || 5.626810073852539
620 || (X-C/X)-X/(C-C)^3 || 0 || 0.3035173714160919 || 6 || 5.644349575042725
621 || (X-X/C)-X/(X-C)^3 || 0 || 0.2982838749885559 || 6 || 5.801982402801514
622 || (X-X/C)-X/X^3 || 0 || 0.2758375406265259 || 5 || 5.73961067199707
623 || (X-X/C)-X/(C-C)^3 || 0 || 0.27427658438682556 || 6 || 5.785962104797363
625 || (X-X/C)-X/(X-C)^3 || 1 || 0.40841418504714966 || 6 || 5.8358869552612305
626 || (X-C/C)-2 || 0 || 0.2947908937931061 || 3 || 6.004943370819092
627 || (X-X/C)-2 || 0 || 0.2546696960926056 || 3 || 5.93793249130249
628 || (X-C/C)-X/(X*C)^3 || 0 || 0.22578804194927216 || 6 || 5.914533615112305
630 || (X-X/C)^2 || 1 || 0.3795935809612274 || 3 || 5.859227657318115
635 || (X-C/C)^2 || 4 || 0.6035533547401428 || 3 || 5.968791484832764
636 || (X-X/C)^(X/(X*C)^3) || 0 || 0.22080671787261963 || 6 || 6.033947467803955
637 || (X-C/C)-X/(C-C)^3 || 0 || 0.36472436785697937 || 6 || 5.995863914489746
638 || (X-C/C)-X/X^3 || 0 || 0.28843820095062256 || 5 || 5.972102642059326
639 || (X-C/C)^(X/X^3) || 0 || 0.2835838198661804 || 5 || 5.9371795654296875
640 || (X-C/C)-X/X^2 || 0 || 0.29114416241645813 || 5 || 5.821576118469238
641 || (X-C/C)^(X/X^3) || 0 || 0.3057507276535034 || 5 || 5.872117042541504
643 || (X-C/C)^(X/(X*C)^3) || 1 || 0.4523125886917114 || 6 || 6.022340297698975
649 || (X-C/C)^2 || 5 || 0.7006776928901672 || 3 || 5.939357280731201
671 || (X-X/C)^2 || 21 || 1.4723941087722778 || 3 || 5.799752235412598
675 || (X-C/C)^2 || 3 || 0.5059487819671631 || 3 || 5.321164131164551
676 || (X-X/C)^2 || 0 || 0.33663859963417053 || 3 || 5.416208744049072
677 || (X-C/C)^2 || 0 || 0.34980908036231995 || 3 || 5.354167461395264
678 || (X-X/C)^2 || 0 || 0.23651011288166046 || 3 || 5.488467216491699
679 || (X-C/C)^2 || 0 || 0.2989718019962311 || 3 || 5.474146366119385
705 || (X-X/C)^2 || 25 || 1.5981873273849487 || 3 || 5.575473785400391
706 || (C^C-X/C)^2 || 0 || 0.319720596075058 || 4 || 5.706514358520508
707 || (X-X/C)-2 || 0 || 0.2850531041622162 || 3 || 5.66268253326416
708 || (C^3-X/C)^2 || 0 || 0.24573345482349396 || 4 || 5.566833972930908
713 || (X-X/C)-2 || 4 || 0.7364325523376465 || 3 || 5.564503192901611
714 || (C^3-X/C)^2 || 0 || 0.22900530695915222 || 4 || 5.582560062408447
716 || (C^C-X/C)^2 || 1 || 0.4231208562850952 || 4 || 5.63836145401001
719 || (C^C-X/C)-2 || 2 || 0.37287434935569763 || 4 || 5.712417125701904
721 || (X-X/C)-2 || 1 || 0.41763409972190857 || 3 || 5.697612285614014
728 || (X-X/C)^2 || 6 || 0.8018253445625305 || 3 || 5.8260393142700195
734 || (X-C/C)^2 || 5 || 0.5815191864967346 || 3 || 5.9057745933532715
741 || (C^3-C/C)^2 || 6 || 0.7669257521629333 || 4 || 5.960244178771973
743 || (C^3-X/C)^2 || 1 || 0.3889308571815491 || 4 || 6.181994438171387
744 || (C^3-C/C)^2 || 0 || 0.3488869369029999 || 4 || 6.357142448425293
745 || (X-C/C)^2 || 0 || 0.29308831691741943 || 3 || 6.300148010253906
754 || (C^3-X/C)^2 || 8 || 0.9569920301437378 || 4 || 6.3263936042785645
755 || (C^3-X/C)^(X/X^2) || 0 || 0.2843088209629059 || 6 || 6.139910697937012
756 || (C^3-X/X)-X/(X-C)^2 || 0 || 0.2722909152507782 || 7 || 6.1808180809021
757 || (X-X/C)-X/(X-C)^2 || 0 || 0.3154641091823578 || 6 || 6.158459663391113
758 || (X-X/C)-X*(X-C)^2 || 0 || 0.21204529702663422 || 6 || 6.152254104614258
759 || (X-X/C)^(X/(X*C)^2) || 0 || 0.2687337100505829 || 6 || 6.1328558921813965
760 || (X-X/C)^(X*X^3) || 0 || 0.23688103258609772 || 5 || 6.150692939758301
763 || (X-X/X)^(X*(X*C)^2) || 2 || 0.5493516325950623 || 6 || 6.178051948547363
764 || (X-X/C)^2 || 0 || 0.2648550868034363 || 3 || 6.234700679779053
766 || (X-X/C)^(X*X^3) || 1 || 0.4614942967891693 || 5 || 6.3101348876953125
769 || (X-X/C)^(X*X^2) || 2 || 0.5703927278518677 || 5 || 6.258121013641357
771 || (X-X/C)^(X*X^3) || 1 || 0.42291632294654846 || 5 || 6.492473602294922
776 || (X-X/C)^2 || 4 || 0.624876081943512 || 3 || 6.553099155426025
778 || ((C+C)-X/C)^2 || 1 || 0.41597506403923035 || 4 || 6.475714206695557
779 || (X-X/X)^2 || 0 || 0.2684904932975769 || 3 || 6.487922668457031
781 || (X+X/X)^2 || 1 || 0.43610408902168274 || 3 || 6.4286932945251465
782 || ((C+C)+X/X)^(X*(X^C)^3) || 0 || 0.3009467124938965 || 7 || 6.323323726654053
784 || ((C+C)+X/X)^2 || 1 || 0.3999301493167877 || 4 || 6.388731479644775
785 || ((C+C)-X/X)^2 || 0 || 0.2749299705028534 || 4 || 6.392159938812256
786 || ((C+C)+X/X)^2 || 0 || 0.3493529260158539 || 4 || 6.371020793914795
798 || ((C+C)-X/X)^2 || 11 || 0.8848668336868286 || 4 || 6.361288547515869
799 || ((C+C)-X/X)^(X*(X^C)^3) || 0 || 0.2668612003326416 || 7 || 6.448636531829834
800 || ((C+C)-X/X)-X*(X^C)^3 || 0 || 0.29142507910728455 || 7 || 6.46029806137085
801 || ((C+C)-X/X)-X*(X-C)^3 || 0 || 0.26122403144836426 || 7 || 6.51468563079834
802 || ((C+C)-X/X)^(X*(X-C)^3) || 0 || 0.2557353377342224 || 7 || 6.601850986480713
803 || ((C+C)-X/X)^2 || 0 || 0.32601314783096313 || 4 || 6.622447967529297
804 || ((C+C)-X/X)-2 || 0 || 0.313412606716156 || 4 || 6.589166641235352
807 || ((C+C)+X/X)-X/(X^C)^3 || 2 || 0.3742806017398834 || 7 || 6.573463439941406
810 || ((C+C)+X/X)-X/(X^C)^2 || 2 || 0.5608270764350891 || 7 || 6.66103982925415
811 || ((C+C)+X/X)-X/(X^C)^3 || 0 || 0.30578333139419556 || 7 || 6.668334484100342
812 || ((C+C)+X/X)-X/(X^C)^2 || 0 || 0.24621880054473877 || 7 || 6.626199722290039
813 || ((C+C)+X/X)-X/(X^C)^3 || 0 || 0.30043256282806396 || 7 || 6.663624286651611
814 || (X+X/X)-X/(X^C)^2 || 0 || 0.31453749537467957 || 6 || 6.71476411819458
815 || ((C+C)+X/X)-X/(X^C)^2 || 0 || 0.29036635160446167 || 7 || 6.702171325683594
816 || (X+X/X)-X/(X^C)^2 || 0 || 0.2510285973548889 || 6 || 6.682930946350098
817 || (X-X/X)-X/(X^C)^2 || 0 || 0.2726510763168335 || 6 || 6.762779235839844
818 || ((C+C)-X/X)-X/(X^C)^2 || 0 || 0.23435722291469574 || 7 || 6.6895670890808105
819 || (X+X/X)-X/(X^C)^2 || 0 || 0.27988380193710327 || 6 || 6.685051918029785
821 || ((C+C)+X/X)-X/(X^C)^3 || 1 || 0.4106554687023163 || 7 || 6.662473201751709
823 || ((C+C)-X/X)^(X*(X^C)^3) || 1 || 0.42920735478401184 || 7 || 6.709218502044678
824 || ((C+C)-X/X)-X/(X^C)^3 || 0 || 0.28869083523750305 || 7 || 6.68747615814209
825 || ((C+C)-X/X)-X*(X-C)^3 || 0 || 0.24135640263557434 || 7 || 6.71592378616333
828 || ((C+C)-X/X)-X/(X^C)^2 || 2 || 0.5763300657272339 || 7 || 6.71162748336792
829 || ((C+C)-X/X)-X*(X-C)^3 || 0 || 0.2831517457962036 || 7 || 6.6131815910339355
830 || ((C+C)-X/X)-X/(X^C)^2 || 0 || 0.2760154604911804 || 7 || 6.492983818054199
832 || ((C+C)-X/X)-X*(X^C)^2 || 1 || 0.3494667708873749 || 7 || 6.499854564666748
833 || ((C+C)-X/X)-2 || 0 || 0.30177631974220276 || 4 || 6.478632926940918
836 || ((X+C)-X/X)-2 || 2 || 0.47487956285476685 || 4 || 6.444638252258301
837 || ((C+C)-X/X)-2 || 0 || 0.30249279737472534 || 4 || 6.307556629180908
841 || ((C+C)-X*X)-2 || 3 || 0.5491673350334167 || 4 || 6.388043403625488
842 || ((C+C)-X/X)-2 || 0 || 0.2741016149520874 || 4 || 6.244607925415039
845 || ((X+C)-X/X)^2 || 2 || 0.5382296442985535 || 4 || 6.242875099182129
847 || ((X+C)-X/X)-2 || 1 || 0.4104806184768677 || 4 || 6.300014495849609
851 || ((C+C)-X/X)-2 || 3 || 0.5573636293411255 || 4 || 6.335826396942139
852 || ((X+C)-X/X)-2 || 0 || 0.25609803199768066 || 4 || 6.2580366134643555
855 || ((C+C)-X/X)-2 || 2 || 0.49644386768341064 || 4 || 6.2865705490112305
858 || ((X+C)-X/X)-2 || 2 || 0.543566107749939 || 4 || 6.437636852264404
860 || ((C+C)-X*X)-2 || 1 || 0.3587855100631714 || 4 || 6.458780765533447
862 || ((X+C)-X*X)-2 || 1 || 0.438436359167099 || 4 || 6.386474609375
866 || ((X+C)-X/X)-2 || 3 || 0.5420508980751038 || 4 || 6.386851787567139
867 || ((C+C)-X/X)-2 || 0 || 0.21821512281894684 || 4 || 6.488770484924316
868 || ((X+C)-X/X)-2 || 0 || 0.3551330864429474 || 4 || 6.431265830993652
869 || ((X+C)-X*X)-2 || 0 || 0.17444947361946106 || 4 || 6.439281463623047
871 || ((X+C)-X/X)-2 || 1 || 0.4332400858402252 || 4 || 6.428804397583008
879 || ((X+C)-X*X)-2 || 7 || 0.8753408193588257 || 4 || 6.372720718383789
885 || ((X+C)-X/X)-2 || 5 || 0.6200474500656128 || 4 || 6.221010208129883
889 || ((X+C)-X*X)-2 || 3 || 0.4703886806964874 || 4 || 6.242893218994141
891 || ((X+C)-X/X)-2 || 1 || 0.3675769567489624 || 4 || 6.294474124908447
893 || ((C+C)-X/X)-2 || 1 || 0.4172488749027252 || 4 || 6.320802688598633
895 || ((C+C)-X*X)-2 || 1 || 0.37297743558883667 || 4 || 6.381502151489258
896 || (X-X/X)-2 || 0 || 0.275497168302536 || 3 || 6.377481460571289
897 || (X-X*X)-2 || 0 || 0.3172149956226349 || 3 || 6.355757236480713
898 || (X-X/X)-C/X || 0 || 0.27272534370422363 || 4 || 6.37489652633667
899 || ((C+C)-X/X)-C/X || 0 || 0.19418452680110931 || 5 || 6.3455986976623535
901 || ((C+C)-X/X)-2 || 1 || 0.38124606013298035 || 4 || 6.345040798187256
902 || ((C+C)-X/X)-C/X || 0 || 0.2654262185096741 || 5 || 6.320684909820557
903 || ((C+C)-X*X)-C/X || 0 || 0.2683156132698059 || 5 || 6.305758476257324
904 || ((C+C)-X*X)-2 || 0 || 0.21559137105941772 || 4 || 6.273070335388184
905 || ((C+C)+X*X)-2 || 0 || 0.29887574911117554 || 4 || 6.27686071395874
906 || ((C+C)+X*X)-C*X || 0 || 0.288343608379364 || 5 || 6.316834449768066
908 || ((X+C)+X*X)-2 || 1 || 0.4002818167209625 || 4 || 6.211012363433838
909 || ((C+C)+X*X)-C*X || 0 || 0.27767401933670044 || 5 || 6.2440185546875
913 || ((C+C)+X*X)-2 || 3 || 0.5807708501815796 || 4 || 6.266658306121826
914 || ((X+C)+X*X)-2 || 0 || 0.278839111328125 || 4 || 6.338077068328857
915 || ((C+C)+X*X)-2 || 0 || 0.3068966567516327 || 4 || 6.359538555145264
921 || (X+X*X)-2 || 5 || 0.8723206520080566 || 3 || 6.331676006317139
922 || (X+X*X)-C*X || 0 || 0.29487648606300354 || 4 || 6.282871246337891
932 || (X-X*X)-C*X || 9 || 0.9091591238975525 || 4 || 6.236950874328613
933 || (X-X*X)-2 || 0 || 0.2888888716697693 || 3 || 6.096302509307861
935 || (X-X*X)-C*X || 1 || 0.434569776058197 || 4 || 6.063662528991699
936 || (X-X/X)-C*X || 0 || 0.2913331091403961 || 4 || 5.98012638092041
