Step || Expression || Steps without change || Change Distance|| Complexity || Norm
132 || (C/X+C)+X || 0 || 0.17783083021640778 || 3 || 2.8190770149230957
134 || (C/X-C)+X || 1 || 0.38055843114852905 || 3 || 2.8253302574157715
135 || (C*X)/X+X || 0 || 0.26889291405677795 || 3 || 2.8989076614379883
136 || (C/X)/X+X || 0 || 0.30934157967567444 || 3 || 2.922516107559204
137 || (C/X)/C+C/C || 0 || 0.3242974579334259 || 4 || 2.8551440238952637
138 || (C/X)/X+X || 0 || 0.3098088204860687 || 3 || 2.8511335849761963
139 || (C/X-X)+C/C || 0 || 0.29171913862228394 || 4 || 2.830122232437134
141 || (C/X-X)+X || 1 || 0.43042925000190735 || 3 || 2.9630844593048096
142 || (X/X)/X+C/C || 0 || 0.3709237277507782 || 4 || 3.0794363021850586
145 || (X/X-X)+X || 2 || 0.5427349805831909 || 3 || 3.0507760047912598
146 || (X/X)/X+X || 0 || 0.2371106594800949 || 3 || 3.003084897994995
147 || (C/X)/X+X || 0 || 0.19461862742900848 || 3 || 3.001973867416382
148 || (C/X)/X+C/C || 0 || 0.3166177570819855 || 4 || 2.9767653942108154
149 || (C/X)/X+X || 0 || 0.2577303946018219 || 3 || 2.9434103965759277
150 || (C/X)/X+C/C || 0 || 0.2590314447879791 || 4 || 2.954373598098755
151 || (C/X)/X+exp(C) || 0 || 0.2789551019668579 || 4 || 2.965550184249878
152 || (C/X+X)+exp(C) || 0 || 0.2750950753688812 || 4 || 3.0156874656677246
153 || (C/X)/X+exp(C) || 0 || 0.25686851143836975 || 4 || 3.0820579528808594
154 || (C/X+X)+exp(C) || 0 || 0.29991817474365234 || 4 || 3.070599317550659
155 || (C/X)/X+exp(X) || 0 || 0.2686691880226135 || 4 || 3.0923397541046143
156 || X/X+exp(C) || 0 || 0.28741753101348877 || 3 || 3.0564591884613037
157 || (C/X)/X+exp(X) || 0 || 0.2662424147129059 || 4 || 3.112206220626831
160 || X/X+exp(X) || 2 || 0.4995235800743103 || 3 || 3.0461831092834473
161 || X/X+exp(C/X) || 0 || 0.29347777366638184 || 4 || 3.0880861282348633
163 || X/X+exp(X) || 1 || 0.409168541431427 || 3 || 3.0695042610168457
164 || (C/X+X)+exp(X) || 0 || 0.26637643575668335 || 4 || 3.087115526199341
167 || (C/X-C)+exp(X) || 2 || 0.5132514238357544 || 4 || 3.0944771766662598
168 || (X-C)+exp(X) || 0 || 0.22607450187206268 || 3 || 3.2296981811523438
169 || (C/X-C)+exp(C) || 0 || 0.24798594415187836 || 4 || 3.2629051208496094
170 || (C/X)/C+exp(C) || 0 || 0.3497908413410187 || 4 || 3.2830474376678467
171 || (X-C)+exp(C) || 0 || 0.245548814535141 || 3 || 3.225058078765869
173 || (C/X-C)+exp(C) || 1 || 0.34728965163230896 || 4 || 3.29835844039917
174 || (C/X)/C+exp(X) || 0 || 0.27003321051597595 || 4 || 3.2951738834381104
175 || (C/X+C)+exp(C) || 0 || 0.24498923122882843 || 4 || 3.3082211017608643
176 || X/C+exp(X) || 0 || 0.23939181864261627 || 3 || 3.3115575313568115
177 || (C/X)/C+exp(C) || 0 || 0.25949859619140625 || 4 || 3.275296688079834
186 || (C/X+C)+exp(C) || 8 || 0.772537112236023 || 4 || 3.273181915283203
187 || (X+C)+exp(C) || 0 || 0.2903447449207306 || 3 || 3.321704626083374
188 || (X+C)+exp(X) || 0 || 0.3520110547542572 || 3 || 3.3547005653381348
189 || (X+C)+exp(C) || 0 || 0.2463259994983673 || 3 || 3.3546669483184814
190 || (X+X)+exp(C) || 0 || 0.2839658558368683 || 3 || 3.3226821422576904
191 || (X+C)+exp(C) || 0 || 0.28824201226234436 || 3 || 3.3828959465026855
193 || (X+C)+exp(X) || 1 || 0.49270281195640564 || 3 || 3.3360202312469482
197 || (X+C)+exp(C/X) || 3 || 0.6030653715133667 || 4 || 3.4627315998077393
202 || (X+C)+exp(C+X) || 4 || 0.62190181016922 || 4 || 3.544219970703125
203 || ((C+X)+C)+exp(C+X) || 0 || 0.24677379429340363 || 5 || 3.575575351715088
204 || (C/X+C)+exp(C+X) || 0 || 0.2644699811935425 || 5 || 3.6489417552948
206 || (C/X+C)+exp(C/X) || 1 || 0.44804129004478455 || 5 || 3.590238571166992
207 || (C/X+C)+exp(C+X) || 0 || 0.28117889165878296 || 5 || 3.587165594100952
208 || (C/X+C)+exp(C/X) || 0 || 0.2863631546497345 || 5 || 3.6274478435516357
214 || (X+C)+exp(C/X) || 5 || 0.706216037273407 || 4 || 3.6799304485321045
217 || (C/C+C)+exp(X) || 2 || 0.44238075613975525 || 4 || 3.8053669929504395
218 || (X+C)+exp(X) || 0 || 0.2907717823982239 || 3 || 3.932197093963623
219 || (X+C)/exp(X) || 0 || 0.27656304836273193 || 3 || 4.037670612335205
222 || (X+C)+exp(C/X) || 2 || 0.5746281743049622 || 4 || 3.9886891841888428
224 || X/C+exp(C/X) || 1 || 0.46925169229507446 || 4 || 4.2053751945495605
225 || (X+C)+exp(C/X) || 0 || 0.2995980381965637 || 4 || 4.06723690032959
227 || X/C+exp(C/X) || 1 || 0.366886168718338 || 4 || 4.087531089782715
239 || (X+C)+exp(C/X) || 11 || 1.1191436052322388 || 4 || 4.147487163543701
240 || (X+C)+exp(C/C) || 0 || 0.25179430842399597 || 4 || 4.210568428039551
241 || exp(X)+exp(C/C) || 0 || 0.2287881225347519 || 4 || 4.168520450592041
242 || exp(X)+exp(C/X) || 0 || 0.30675050616264343 || 4 || 4.193556785583496
249 || exp(X)+exp(C/C) || 6 || 0.7551125884056091 || 4 || 4.198183059692383
250 || (X+C)+exp(C/C) || 0 || 0.3836630582809448 || 4 || 4.381557464599609
251 || exp(X)+exp(C/C) || 0 || 0.2566739022731781 || 4 || 4.370633602142334
253 || (X+C)+exp(C/C) || 1 || 0.3241480588912964 || 4 || 4.391651630401611
254 || (C+C)/exp(C/C) || 0 || 0.2906988859176636 || 4 || 4.484302520751953
257 || (X+C)/exp(C/C) || 2 || 0.45449507236480713 || 4 || 4.489044666290283
261 || (C+C)/exp(C/C) || 3 || 0.46577000617980957 || 4 || 4.5784406661987305
263 || (C/C)/exp(C/X) || 1 || 0.42607006430625916 || 4 || 4.6191534996032715
264 || (C+C)/exp(C/X) || 0 || 0.29126599431037903 || 4 || 4.663529396057129
268 || (C/C)/exp(C/X) || 3 || 0.48835423588752747 || 4 || 4.639868259429932
271 || exp(C)/exp(X/X) || 2 || 0.36404287815093994 || 4 || 4.752164840698242
273 || exp(C)/exp(C/X) || 1 || 0.44137871265411377 || 4 || 4.817483901977539
278 || exp(C)/exp(X/X) || 4 || 0.7910928726196289 || 4 || 4.8723554611206055
280 || exp(X)/exp(X/X) || 1 || 0.44736653566360474 || 4 || 4.919488430023193
282 || exp(C)/exp(X/X) || 1 || 0.3803699314594269 || 4 || 4.94216775894165
288 || exp(X)/exp(X/X) || 5 || 0.7754886746406555 || 4 || 4.954800128936768
289 || exp(X)/exp(X/C) || 0 || 0.2577485740184784 || 4 || 5.120208740234375
291 || exp(X)/exp(X/X) || 1 || 0.3748677670955658 || 4 || 5.082643508911133
292 || exp(X)/exp(X/C) || 0 || 0.2445414960384369 || 4 || 5.045125961303711
299 || exp(X)/exp(X/X) || 6 || 0.703007698059082 || 4 || 4.979423999786377
300 || exp(X)/exp(C/X) || 0 || 0.2849976122379303 || 4 || 5.022055625915527
304 || exp(X)/exp(X/C) || 3 || 0.604914128780365 || 4 || 5.1126484870910645
305 || exp(C)/exp(X/C) || 0 || 0.24183985590934753 || 4 || 5.199554920196533
310 || exp(X)/exp(X/C) || 4 || 0.5574104189872742 || 4 || 5.210273265838623
319 || exp(C)/exp(X/C) || 8 || 1.0969536304473877 || 4 || 5.379302501678467
320 || exp(C)/exp(C^C/C) || 0 || 0.23516637086868286 || 5 || 5.805269241333008
321 || X/exp(C^C/C) || 0 || 0.25971856713294983 || 4 || 5.844150543212891
326 || X/exp(C^C+C) || 4 || 0.5012956261634827 || 4 || 5.796156406402588
327 || X/exp(X^C+C) || 0 || 0.33674368262290955 || 4 || 5.937594413757324
330 || (C/C)/exp((C+C)+C) || 2 || 0.439735472202301 || 5 || 5.93617582321167
344 || X/exp((C-C)+C) || 13 || 1.185387372970581 || 4 || 5.978058815002441
345 || X/exp(X+C) || 0 || 0.2712957561016083 || 3 || 6.231334686279297
347 || X/exp((C-C)+C) || 1 || 0.4283827543258667 || 4 || 6.234074115753174
349 || X/exp(X+C) || 1 || 0.4100731313228607 || 3 || 6.346691608428955
350 || exp(C)/exp(X+C) || 0 || 0.34164345264434814 || 4 || 6.4049201011657715
351 || X/exp(X+C) || 0 || 0.2929477393627167 || 3 || 6.57843542098999
360 || X/exp((C-C)+C) || 8 || 0.9318096041679382 || 4 || 6.574344158172607
362 || X/exp(X/C) || 1 || 0.43009433150291443 || 3 || 6.5478949546813965
363 || X/exp(X+C) || 0 || 0.3800969123840332 || 3 || 6.495058059692383
367 || X/exp(X/C) || 3 || 0.5047582387924194 || 3 || 6.636092185974121
371 || X/exp((C-C)/C) || 3 || 0.5664770007133484 || 4 || 6.677401065826416
372 || X/exp(X/C) || 0 || 0.2703773081302643 || 3 || 6.806659698486328
373 || X/exp((C-C)/C) || 0 || 0.2559973895549774 || 4 || 6.855466365814209
377 || X/exp(X/C) || 3 || 0.4833611845970154 || 3 || 6.982759952545166
382 || X/exp(X+C) || 4 || 0.5837817192077637 || 3 || 7.070083141326904
384 || X/exp(X/C) || 1 || 0.46720072627067566 || 3 || 6.84170389175415
385 || X/exp(X+C) || 0 || 0.2820655405521393 || 3 || 6.798454761505127
386 || exp(C)/exp(X+C) || 0 || 0.2629128396511078 || 4 || 6.738093376159668
387 || exp(C)/exp(X/C) || 0 || 0.33979231119155884 || 4 || 6.694111347198486
388 || exp(C)/exp(X+C) || 0 || 0.2560967206954956 || 4 || 6.751651287078857
389 || exp(C)/exp(X/C) || 0 || 0.32358887791633606 || 4 || 6.7693023681640625
434 || exp(X)/exp(X+C) || 44 || 1.7423902750015259 || 4 || 6.773070812225342
435 || log(X)/exp(X+C) || 0 || 0.26947134733200073 || 4 || 6.7792181968688965
436 || log(X)/exp(X/C) || 0 || 0.2588154971599579 || 4 || 6.864786624908447
437 || exp(X)/exp(X+C) || 0 || 0.27951133251190186 || 4 || 6.830297470092773
448 || exp(X)/exp(X/C) || 10 || 0.9180530905723572 || 4 || 6.879166126251221
450 || exp(X)/exp(X+C) || 1 || 0.3124380111694336 || 4 || 6.769430160522461
455 || exp(X)/exp(X/C) || 4 || 0.6360306143760681 || 4 || 6.823993682861328
458 || exp(X)/exp(C/C) || 2 || 0.45360130071640015 || 4 || 6.7724127769470215
460 || exp(X)/exp(X/C) || 1 || 0.36840033531188965 || 4 || 6.902883529663086
461 || exp(X)/exp(C/C) || 0 || 0.3154337406158447 || 4 || 6.997568607330322
462 || exp(X)/exp(X/C) || 0 || 0.2768341898918152 || 4 || 6.974250793457031
464 || exp(X)/exp(C/C) || 1 || 0.41628971695899963 || 4 || 7.093358039855957
466 || exp(X)/exp(X/C) || 1 || 0.3610994517803192 || 4 || 7.018682479858398
479 || exp(X)/exp(C/C) || 12 || 0.7715399861335754 || 4 || 7.094104766845703
482 || exp(C^3)/exp(C/C) || 2 || 0.466866672039032 || 5 || 7.004196643829346
483 || exp(C^2)/exp(C/C) || 0 || 0.28399011492729187 || 5 || 6.941623687744141
495 || exp(X)/exp(C/C) || 11 || 0.9940006732940674 || 4 || 6.951744079589844
503 || exp(X)/exp(X/C) || 7 || 0.8224827647209167 || 4 || 6.74137020111084
505 || exp(X)/exp(C/C) || 1 || 0.43380048871040344 || 4 || 6.8111042976379395
506 || (X/C)/exp(C/C) || 0 || 0.2344241887331009 || 4 || 6.696656227111816
507 || exp(C^2)/exp(C/C) || 0 || 0.2766127288341522 || 5 || 6.670014381408691
508 || exp(C^3)/exp(C/C) || 0 || 0.29867079854011536 || 5 || 6.7405195236206055
511 || (C^3/C)/exp(C/C) || 2 || 0.4632226824760437 || 5 || 6.788000583648682
513 || (C^3/C)/exp(C+C) || 1 || 0.4152734875679016 || 5 || 6.802059173583984
515 || (C^3/C)/exp(C/C) || 1 || 0.35099169611930847 || 5 || 6.8466877937316895
522 || (C^3/C)/exp(C+C) || 6 || 0.6770221590995789 || 5 || 6.79195499420166
526 || (C^3/C)/exp(X) || 3 || 0.3971823751926422 || 4 || 6.955156326293945
527 || (C^3/C)/exp(C+C) || 0 || 0.2692374885082245 || 5 || 6.917902946472168
528 || (C^3/C)/exp(C/C) || 0 || 0.2968871295452118 || 5 || 6.936526775360107
529 || (C^3/X)/exp(C/C) || 0 || 0.3483476936817169 || 5 || 7.002640247344971
532 || (C^3/C)/exp(C/C) || 2 || 0.483892023563385 || 5 || 7.0236358642578125
533 || (X^3/X)/exp(C/C) || 0 || 0.2124713957309723 || 5 || 7.021496772766113
534 || (X^3/C)/exp(X) || 0 || 0.27169185876846313 || 4 || 7.023284912109375
535 || (X^3/X)/exp(X) || 0 || 0.37453052401542664 || 4 || 7.078224182128906
538 || (X^3/C)/exp(X) || 2 || 0.3851425349712372 || 4 || 6.989029407501221
539 || (X^3/X)/exp(C) || 0 || 0.23349399864673615 || 4 || 7.01380729675293
540 || (X^3/X)/exp(X) || 0 || 0.27528876066207886 || 4 || 7.025491237640381
543 || (X^3/X)/exp(C) || 2 || 0.4453713297843933 || 4 || 7.027111530303955
554 || (X^3/X)/exp(X) || 10 || 0.8693652749061584 || 4 || 7.173062324523926
556 || (X^3/(C/C))/exp(X) || 1 || 0.4288540482521057 || 5 || 7.334949493408203
562 || (X^3/(C/C))/exp(C+C) || 5 || 0.754487931728363 || 6 || 7.28058385848999
563 || (X^3/(C/C))/exp(C/C) || 0 || 0.2514709532260895 || 6 || 7.158532619476318
565 || (X^3/(C/C))/exp(X) || 1 || 0.3971180319786072 || 5 || 7.177073001861572
566 || (X^3/(C+C))/exp(X) || 0 || 0.26805421710014343 || 5 || 7.256835460662842
567 || (X^3/(C+C))/exp(C/C) || 0 || 0.2905360162258148 || 6 || 7.2683000564575195
568 || (X^3/X)/exp(C/C) || 0 || 0.30146390199661255 || 5 || 7.242208480834961
573 || (X^3/X)/exp(X) || 4 || 0.6662380695343018 || 4 || 7.217337608337402
578 || (X^3/X)/exp(C) || 4 || 0.575717031955719 || 4 || 7.116302490234375
580 || ((C-C)^3/X)/exp(C) || 1 || 0.42246732115745544 || 5 || 6.87722635269165
582 || (X^3/X)/exp(C) || 1 || 0.36381232738494873 || 4 || 6.855111122131348
584 || ((C-C)^3/X)/exp(C) || 1 || 0.43272000551223755 || 5 || 6.892789840698242
587 || (X^3/(C+C))/exp(C) || 2 || 0.6724417805671692 || 5 || 6.910490036010742
589 || (X^3/(C+C))/exp(X) || 1 || 0.3642031252384186 || 5 || 6.839749336242676
592 || (X^3/(C+C))/exp(C) || 2 || 0.38589632511138916 || 5 || 6.943443775177002
593 || (C^3/(C+C))/exp(X) || 0 || 0.30239495635032654 || 5 || 6.968723297119141
599 || (X^3/(C+C))/exp(C) || 5 || 0.6592439413070679 || 5 || 7.066400527954102
601 || (X^C/(C+C))/exp(C) || 1 || 0.46762174367904663 || 5 || 6.946508884429932
605 || (X^3/(C+C))/exp(C) || 3 || 0.5544217228889465 || 5 || 6.892649173736572
607 || ((C-C)^3/(C+C))/exp(C) || 1 || 0.4243639409542084 || 6 || 6.826662063598633
608 || ((C-C)^C/(C+C))/exp(C) || 0 || 0.250443696975708 || 6 || 6.689033031463623
609 || (X^C/(C+C))/exp(X) || 0 || 0.35297495126724243 || 5 || 6.750058174133301
610 || (X^3/(C/C))/exp(X) || 0 || 0.2500138580799103 || 5 || 6.76108455657959
611 || (X^3/X)/exp(X) || 0 || 0.23777011036872864 || 4 || 6.737610816955566
612 || ((C-C)^3/X)/exp(X) || 0 || 0.26464274525642395 || 5 || 6.78535795211792
614 || ((C-C)^3/(C/C))/exp(X) || 1 || 0.40790554881095886 || 6 || 6.848147392272949
615 || (sqrt(C-C)/(C/C))/exp(C) || 0 || 0.3000331223011017 || 6 || 6.754593372344971
616 || ((C-C)^C/(C/C))/exp(C) || 0 || 0.2298656702041626 || 6 || 6.822152614593506
618 || (sqrt(C-C)/(C/C))/exp(C) || 1 || 0.4032798111438751 || 6 || 6.878422737121582
620 || ((C-C)^3/(C/C))/exp(C) || 1 || 0.31675538420677185 || 6 || 6.916595458984375
621 || ((C-C)^3/(C+C))/exp(C) || 0 || 0.26656264066696167 || 6 || 7.030796051025391
628 || ((C-C)^3/X)/exp(C) || 6 || 0.740766167640686 || 5 || 7.027571678161621
632 || ((C-C)^C/X)/exp(C) || 3 || 0.5686578154563904 || 5 || 7.110339164733887
634 || ((C-C)^3/X)/exp(C) || 1 || 0.44028300046920776 || 5 || 7.019853591918945
635 || ((C-C)^C/X)/exp(C) || 0 || 0.30303141474723816 || 5 || 7.1338791847229
636 || ((C-C)^3/X)/exp(C) || 0 || 0.3779729902744293 || 5 || 7.166385650634766
637 || ((C-C)^3/X)/exp(X) || 0 || 0.25870922207832336 || 5 || 7.117494106292725
638 || ((C-C)^3/(C+C))/exp(C) || 0 || 0.2557772696018219 || 6 || 7.114833831787109
641 || ((C-C)^3/X)/exp(X) || 2 || 0.3539904057979584 || 5 || 7.095599174499512
645 || ((C-C)^3/X)/exp(C) || 3 || 0.5454044342041016 || 5 || 7.056435585021973
647 || (sqrt(C-C)/X)/exp(C) || 1 || 0.3038090467453003 || 5 || 6.975204944610596
649 || (sqrt(C-C)/(C+C))/exp(C) || 1 || 0.3368363082408905 || 6 || 6.946689128875732
650 || ((C-C)^3/(C+C))/exp(C) || 0 || 0.31200629472732544 || 6 || 6.865789890289307
654 || (log(C-C)/(C+C))/exp(C) || 3 || 0.6175928711891174 || 6 || 6.890144348144531
655 || (log(X-C)/(C+C))/exp(X) || 0 || 0.26736894249916077 || 6 || 7.0393147468566895
661 || (log(X-C)/(C+C))/exp(C) || 5 || 0.6733872890472412 || 6 || 6.933689117431641
662 || (log(C*C-C)/(C+C))/exp(C) || 0 || 0.22503779828548431 || 7 || 6.970965385437012
674 || (log(C*C-C)/(X+C))/exp(C) || 11 || 0.8824587464332581 || 7 || 7.055508613586426
675 || (log(C*C-C)/(C*C+C))/exp(C) || 0 || 0.24927201867103577 || 8 || 7.19012975692749
676 || (log(C*C-C)/(X+C))/exp(C) || 0 || 0.3366987109184265 || 7 || 7.23319149017334
677 || (log(X*C-C)/(X+C))/exp(C) || 0 || 0.31404364109039307 || 7 || 7.207925796508789
684 || (log(C*C-C)/((C-C)+C))/exp(C) || 6 || 0.6360098123550415 || 8 || 7.136134624481201
685 || (log(C*C-C)/(X+C))/exp(C) || 0 || 0.26664119958877563 || 7 || 7.026341438293457
686 || (log(C*C-C)/((C-C)+C))/exp(C) || 0 || 0.3257257044315338 || 8 || 7.012396812438965
688 || (log(C*C-C)/(X+C))/exp(C) || 1 || 0.41991138458251953 || 7 || 6.965790748596191
689 || (log(X*C-C)/((C-C)+C))/exp(C) || 0 || 0.26007023453712463 || 8 || 6.957760334014893
691 || (log(C*C-C)/(X+C))/exp(C) || 1 || 0.5078414678573608 || 7 || 6.9008636474609375
694 || (log(C*C-C)/(X+C))/exp(X) || 2 || 0.48274755477905273 || 7 || 6.8611159324646
697 || (log(C*C-C)/(X+C))/exp(C+C) || 2 || 0.5065456032752991 || 8 || 6.757882595062256
698 || (log(C*C-C)/(X+X))/exp(X) || 0 || 0.2647382616996765 || 7 || 6.759715557098389
699 || (log(C*C-C)/(X+C))/exp(C+C) || 0 || 0.34617316722869873 || 8 || 6.7387237548828125
700 || (log(C*C-C)/(C+C))/exp(C-C) || 0 || 0.32926103472709656 || 8 || 6.84260892868042
707 || (log(X*C-C)/(C+X))/exp(X) || 6 || 0.8150495886802673 || 7 || 6.748738765716553
710 || (log(X*C-C)/(C+X))/exp(C) || 2 || 0.5328306555747986 || 7 || 6.869350910186768
715 || (log(C*C-C)/(C/X))/exp(C) || 4 || 0.4428344666957855 || 7 || 6.747910499572754
718 || (log(X*C-C)/(C/X))/exp(C) || 2 || 0.5536894798278809 || 7 || 6.949869632720947
719 || (log(C*C-C)/(C+X))/exp(C) || 0 || 0.27736005187034607 || 7 || 6.816608905792236
720 || (log(C*C-C)/(C/X))/exp(X) || 0 || 0.2980170249938965 || 7 || 6.765722751617432
721 || (log(C*C-C)/(C+X))/exp(C-C) || 0 || 0.29280295968055725 || 8 || 6.6479997634887695
722 || (log(C*C-C)/(C/X))/exp(C-C) || 0 || 0.2626809775829315 || 8 || 6.613311290740967
724 || (log(C*C-C)/(C/X))/exp(C) || 1 || 0.5077028274536133 || 7 || 6.560946941375732
725 || (log(X*C-C)/(C/X))/exp(C) || 0 || 0.23935306072235107 || 7 || 6.610902309417725
726 || (log(C*C-C)/(C/X))/exp(C) || 0 || 0.2658046782016754 || 7 || 6.6125993728637695
729 || (log(X*C-C)/(C/X))/exp(C) || 2 || 0.42868155241012573 || 7 || 6.634328842163086
732 || (log(C*C-C)/(C/X))/exp(C) || 2 || 0.4389137625694275 || 7 || 6.678316593170166
746 || (log(X*C-C)/(C/X))/exp(C) || 13 || 1.0717178583145142 || 7 || 6.725391387939453
747 || (log(X*C-C)/(C/C))/exp(C) || 0 || 0.2081509828567505 || 7 || 6.748829364776611
750 || (log(X*C-C)/(C/X))/exp(C) || 2 || 0.3714503347873688 || 7 || 6.752007484436035
751 || (log(X*C-C)/(C/X))/exp(X) || 0 || 0.3257611393928528 || 7 || 6.713301658630371
753 || (log((X*C)*C)/(C/X))/exp(C+C) || 1 || 0.43584194779396057 || 8 || 6.762155532836914
754 || (log((X*C)*C)/(C/X))/exp(C) || 0 || 0.23987720906734467 || 7 || 6.934749126434326
755 || (log((X*C)*C)/(C/X))/exp(X) || 0 || 0.3120381832122803 || 7 || 6.930118560791016
